time,open,high,low,close,tick_volume,spread,real_volume,volatility,tr,atr,rsi,macd,macd_signal,macd_hist,stoch_k,stoch_d,ema_50,ema_200,sr_distance,returns,signal,position,strategy_returns,cumulative,total_commission
2025-09-08 10:15:00,3604.61,3610.08,3604.56,3608.97,1196,5,0,7.979068191915436,5.519999999999982,4.114285714285676,88.89228886168871,3.7889529471913193,1.1872075181099855,2.6017454290813338,96.35348226018355,96.88206684581421,3588.4795091797127,3567.1716079347234,0.11400166014917486,0.001206784626396118,hold,1,0.004527659319666366,0.9651113322639572,
2025-09-08 10:30:00,3608.89,3613.63,3608.8,3613.11,1192,5,0,9.557177297479605,4.829999999999927,4.1778571428570945,94.12932501418116,4.9210438934269405,1.9339747931733768,2.9870691002535636,98.41124350748554,97.84631494219529,3589.4454107805086,3567.628838372862,0.11563049956566764,0.001147141705251098,hold,1,0.004289660541327178,0.9692513322639574,
2025-09-08 10:45:00,3613.1,3613.21,3606.45,3609.47,1150,7,0,10.440172966942573,6.760000000000218,4.442142857142828,84.73262032085555,5.461559091834715,2.6394916529056447,2.8220674389290705,87.28994805988296,94.01822460918402,3590.2306887891164,3568.0452873783156,0.12306911699343195,-0.001007442341916076,hold,1,-0.0037554758800260046,0.9656113322639571,
2025-09-08 11:00:00,3609.51,3610.08,3607.21,3608.93,1030,14,0,11.074765757328148,2.869999999999891,4.452142857142819,88.34680791747908,5.779722747660344,3.267537871856585,2.512184875803759,85.5828220858887,90.42800455108573,3590.9639951111117,3568.4522155994046,0.12336462212187045,-0.0001496064519167506,hold,1,-0.0005592312164914848,0.9650713322639571,
2025-09-08 11:15:00,3608.95,3617.11,3607.76,3612.71,1165,5,0,11.775728874556727,9.349999999999909,5.0035714285714095,89.4257525929668,6.264668942422304,3.8669640859697294,2.3977048564525747,87.74373259052902,86.87216757876689,3591.8167796165585,3568.8927149839583,0.13849911641320253,0.0010474018614936575,hold,1,0.003916808917256542,0.9688513322639574,
2025-09-08 11:30:00,3612.7,3614.67,3611.25,3612.54,1044,5,0,12.218893093149566,3.4200000000000728,5.056428571428569,88.86613770156055,6.559659050085429,4.40550307879287,2.1541559712925586,87.10132655941257,86.80929374527678,3592.629454925713,3569.327136833829,0.13996879125016107,-4.705608808897033e-05,hold,1,-0.00017546551709102243,0.9686813322639573,
2025-09-08 11:45:00,3612.5,3613.59,3609.66,3611.36,1028,11,0,12.369704619318895,3.930000000000291,5.165714285714297,86.02476623704798,6.621891652384875,4.8487807935112714,1.7731108588736033,83.77081569291575,86.20529161428578,3593.363986105097,3569.74548917238,0.14304069064602523,-0.00032663998184101484,hold,1,-0.0012181508621024184,0.9675013322639575,
2025-09-08 12:00:00,3611.3,3613.89,3608.67,3612.82,1091,14,0,12.336965207339594,5.2199999999998,5.099285714285705,84.87831555920124,6.711653472962553,5.221355329401528,1.4902981435610245,85.6617647058825,85.51130231940361,3594.126967042152,3570.174207839681,0.14114419523490526,0.0004042798280980975,hold,1,0.0015090418496723768,0.9689613322639575,
2025-09-08 12:15:00,3612.88,3614.23,3611.15,3611.32,975,6,0,12.131548378234188,3.0799999999999272,5.0064285714285495,79.46245983055769,6.585835486544056,5.4942513608300345,1.0915841257140215,78.99891186071842,82.8104974198389,3594.8012036287346,3570.583728948648,0.13863154113810322,-0.0004151881355838327,hold,1,-0.0015480493906762094,0.9674613322639575,
2025-09-08 12:30:00,3611.31,3614.83,3610.53,3614.4,908,5,0,11.734290943563227,4.299999999999727,4.979999999999953,79.50437317784235,6.657905890499933,5.726982266764015,0.930923623735918,89.89183140619156,84.85083599093083,3595.569783878588,3571.0198279734414,0.13778220451527096,0.0008528737414574827,hold,1,0.0031835897697247706,0.9705413322639574,
2025-09-08 12:45:00,3614.41,3614.92,3613.45,3613.76,840,10,0,11.046316020846811,1.4700000000002547,4.7957142857142765,77.93440736478703,6.587443604249074,5.899074534261027,0.6883690699880471,85.94798657718168,84.94624328136389,3596.283125687271,3571.4452155623662,0.13270704987919166,-0.00017706949977858155,hold,1,-0.0006594258057067703,0.9699013322639576,
2025-09-08 13:00:00,3613.94,3620.94,3613.78,3620.94,907,7,0,10.576209897233138,7.179999999999836,5.001428571428538,80.18599845001275,7.029931059701539,6.12524583934913,0.904685220352409,100.0,91.94660599445774,3597.250061934829,3571.9378296704595,0.13812514351048452,0.001986850261223694,hold,1,0.0074028148649307735,0.9770813322639574,
2025-09-08 13:15:00,3620.87,3622.36,3616.5,3618.58,1119,8,0,9.608544593818756,5.860000000000127,5.162857142857125,75.33808704204556,7.108233982809907,6.321843468041286,0.7863905147686205,85.41666666666593,90.45488441461588,3598.086530094248,3572.4020509345073,0.14267633002053637,-0.0006517644589526528,hold,1,-0.0024153567590241565,0.9747213322639573,
2025-09-08 13:30:00,3618.75,3619.1,3615.49,3617.69,928,5,0,8.725799903061104,3.6100000000001273,4.814285714285721,68.71956459467208,7.0175797603692445,6.460990726506878,0.5565890338623669,73.76404494382008,86.39357053682868,3598.855293619964,3572.852792713753,0.13307623688833817,-0.00024595283232642373,hold,1,-0.0009130814834356071,0.9738313322639573,
2025-09-08 13:45:00,3617.62,3617.65,3613.63,3616.97,1016,6,0,7.924997941282171,4.059999999999945,4.7100000000000035,62.78772378516597,6.809146056059944,6.530621792417491,0.27852426364245364,66.12193588937635,75.10088249995412,3599.565674262318,3573.291881218269,0.13021949311163775,-0.0001990220278687005,hold,1,-0.0007393477454934461,0.9731113322639572,
2025-09-08 14:00:00,3617.0,3617.31,3614.49,3616.1,923,6,0,7.154644626936945,2.8200000000001637,4.566428571428593,55.33737950731839,6.498844480819571,6.524266330097907,-0.02542184927833624,60.653676932746095,66.84655258864751,3600.2140791932084,3573.7179395883572,0.12628048370975894,-0.00024053282167113554,hold,1,-0.0008940395319164685,0.9722413322639573,
2025-09-08 14:15:00,3616.08,3617.46,3615.3,3616.9,884,16,0,6.1453836119292085,2.1599999999998545,4.237857142857138,64.75963448549913,6.2454874690974975,6.468510557897826,-0.2230230888003284,63.960396039603935,63.57866962057546,3600.868429028769,3574.147718631196,0.11716821429558842,0.00022123281988895016,hold,1,0.0008228409690598237,0.9730413322639574,
2025-09-08 14:30:00,3616.87,3618.16,3612.99,3614.44,1030,11,0,5.163456614658438,5.170000000000073,4.402142857142865,60.16980435585122,5.7795754232288346,6.330723530964028,-0.5511481077351936,45.75342465753341,56.78916587662781,3601.4006474982293,3574.548735514754,0.12179321989417075,-0.0006801404517681187,hold,1,-0.0025281557097646123,0.9705813322639574,
2025-09-08 14:45:00,3614.32,3619.99,3613.54,3619.93,986,14,0,4.095123672818682,6.449999999999818,4.195000000000001,62.534722222221994,5.786629228622587,6.221904670495741,-0.4352754418731539,82.24981738495046,63.987879360695935,3602.1272887728082,3575.000400401324,0.11588621879428612,0.0015189074932768776,hold,1,0.00565640386591193,0.9760713322639571,
2025-09-08 15:00:00,3619.88,3621.7,3615.86,3617.84,1167,8,0,3.5727269550982697,5.839999999999691,4.367857142857117,58.62630208333382,5.559487574972081,6.08942125139101,-0.5299336764189286,66.98319941563211,64.99548048603866,3602.7434735268153,3575.4267678947303,0.12073107552730682,-0.0005773592307032338,hold,1,-0.0021412369474596016,0.9739813322639574,
2025-09-08 15:15:00,3617.87,3618.32,3614.99,3617.97,1171,9,0,3.4107506506563663,3.330000000000382,4.324999999999981,61.139197842938756,5.328541976528868,5.937245396418582,-0.6087034198897143,67.93279766252513,72.38860482103591,3603.3405922120382,3575.850184730274,0.11954217420266008,3.593304292048849e-05,hold,1,0.00013347278401876217,0.9741113322639572,
2025-09-08 15:30:00,3617.99,3620.93,3617.59,3620.11,1195,12,0,3.573846372704486,3.3399999999996908,4.190714285714258,62.009884678748094,5.257589818471388,5.8013142808291445,-0.5437244623577566,80.9805579036347,71.96551832726398,3603.9982160468603,3576.290685027603,0.11576207037118369,0.0005914919139740071,hold,1,0.0021968741447928597,0.9762513322639574,
2025-09-08 15:45:00,3620.16,3626.15,3619.56,3624.2,1137,8,0,3.83093155510643,6.5900000000001455,4.44142857142856,69.55069823922281,5.4683527736301585,5.734721979389348,-0.2663692057591893,87.5160051216371,78.8097868959323,3604.790442868552,3576.7675062188423,0.12254921283120579,0.0011297999232067202,hold,1,0.004189494922905546,0.9803413322639571,
2025-09-08 16:00:00,3624.36,3632.07,3623.23,3630.71,1317,15,0,4.71611288991759,8.840000000000146,4.765714285714304,72.42232609293401,6.090479273840629,5.805873438279605,0.2846058355610239,92.87211740041876,87.12289347523017,3605.8068960893934,3577.304371841934,0.1312612212408676,0.0017962584846311636,hold,1,0.00664054425305749,0.9868513322639574,
2025-09-08 16:15:00,3630.74,3631.12,3624.18,3624.49,1279,5,0,4.876531635338016,6.940000000000055,5.156428571428576,62.78903456495782,6.012310813619479,5.84716091334758,0.16514990027189835,60.272536687629824,80.22021973656189,3606.539566830986,3577.7739883069894,0.14226632081833793,-0.0017131635410154722,hold,1,-0.0063028744012847415,0.9806313322639572,
2025-09-08 16:30:00,3624.41,3631.99,3620.51,3631.57,1280,5,0,5.625340691524837,11.479999999999563,5.463571428571413,62.70011947431304,6.447337680242981,5.967196266726662,0.48014141351631956,97.37945492662479,83.50803633822447,3607.5211524454576,3578.3093936020728,0.1504465404376458,0.001953378268390926,hold,1,0.007219838656036925,0.9877113322639575,
2025-09-08 16:45:00,3631.79,3636.93,3628.7,3633.51,1292,5,0,6.2676385841919755,8.230000000000018,5.6328571428571195,68.01834419502798,6.869454596483138,6.147647932677957,0.7218066638051805,85.71428571428734,81.12209244284732,3608.540322937792,3578.85877689693,0.15502522747583244,0.0005342042147060688,hold,1,0.0019641366223401846,0.9896513322639575,
2025-09-08 17:00:00,3633.52,3637.67,3631.82,3635.01,1328,14,0,6.914019776851572,5.849999999999909,5.792857142857104,70.59942911512843,7.241546714944889,6.366427689131345,0.875119025813544,89.22204213938484,90.77192759343232,3609.578349489251,3579.4176199411995,0.15936289426596084,0.0004128239636054243,hold,1,0.0015156853238085244,0.9911513322639576,
2025-09-08 17:15:00,3634.61,3636.47,3629.37,3630.21,1290,5,0,6.837492057223777,7.099999999999909,6.009999999999958,64.35385949696459,7.0676411471877145,6.5066703807426185,0.560970766445096,69.77309562398725,81.56980782588649,3610.387433823006,3579.9231281713087,0.1655551607207285,-0.0013204915529806405,hold,1,-0.004842852795280184,0.9863513322639573,
2025-09-08 17:30:00,3630.31,3636.69,3628.99,3636.0,1225,6,0,7.302753103848322,7.700000000000273,6.358571428571395,69.494514106583,7.312727769062803,6.6678818584066555,0.6448459106561479,93.23338735818454,84.07617504051888,3611.391848182888,3580.481228776465,0.17487820210592395,0.0015949490525342114,hold,1,0.005870119308005961,0.9921413322639573,
2025-09-08 17:45:00,3636.03,3640.91,3635.66,3640.66,1282,5,0,7.986335880146494,5.25,6.579285714285691,71.63934426229483,7.793149164901479,6.89293531970562,0.900213845195859,99.10458452722064,87.37035583646416,3612.539618842383,3581.0801519083143,0.18071684019616474,0.001281628162816295,hold,1,0.004696911466601561,0.9968013322639572,
2025-09-08 18:00:00,3640.75,3646.35,3640.4,3645.38,1317,5,0,9.234843215322027,5.949999999999818,6.634999999999958,77.06438068579416,8.457261094235037,7.205800474611504,1.2514606196235327,97.04358427308807,96.46051871949776,3613.827476926995,3581.720088264827,0.18201120322161085,0.0012964682227949442,hold,1,0.004735146159245307,1.0015213322639573,
2025-09-08 18:15:00,3645.47,3645.85,3636.49,3636.5,1234,5,0,9.404706814367948,9.360000000000127,6.842857142857123,63.68290668868703,8.172821596200265,7.399204698929256,0.7736168972710091,68.59056122449022,88.24624334159965,3614.7165954788775,3582.2652774611415,0.1881715149967585,-0.002435960037088125,hold,1,-0.008866511090609208,0.9926413322639573,
2025-09-08 18:30:00,3636.58,3637.88,3633.27,3636.1,1220,5,0,9.417602220311514,4.610000000000127,6.755000000000011,65.51138294257512,7.824923737668996,7.484348506677205,0.3405752309917913,67.31505102040829,77.6497321726622,3615.555160362059,3582.801058668711,0.18577596875773525,-0.00010999587515470033,hold,1,-0.00040296528766115003,0.9922413322639573,
2025-09-08 18:45:00,3636.06,3640.4,3635.95,3639.32,1116,5,0,9.461995380469466,4.450000000000273,6.8350000000000035,67.23163841807894,7.72004736716508,7.5314882787747806,0.18855908839029922,75.55632823365855,70.48731349285235,3616.4871148576644,3583.3635529479775,0.18780981062396282,0.0008855642034049094,hold,1,0.003245178259862813,0.9954613322639575,
2025-09-08 19:00:00,3639.3,3640.86,3635.87,3639.87,1068,5,0,9.334638041697616,4.9900000000002365,6.9528571428571855,66.36845593107971,7.593776166717362,7.543945856363297,0.049830310354065155,75.81187010078378,72.89441645161686,3617.4040907455988,3583.9259217185377,0.19101938099045254,0.00015112713364029418,hold,1,0.0005525076486385672,0.9960113322639572,
2025-09-08 19:15:00,3639.69,3641.74,3638.26,3641.18,1056,5,0,9.182397921024966,3.4799999999995634,6.730714285714287,64.74470302188229,7.512808403782401,7.537718365847118,-0.02490996206471685,79.99226006191898,77.1201527987871,3618.33647934381,3584.4957299694893,0.18484980928474526,0.0003599029635674711,hold,1,0.00131524607960265,0.9973213322639571,
2025-09-08 19:30:00,3641.22,3641.54,3636.66,3639.32,1074,5,0,8.517753224947636,4.880000000000109,6.447857142857141,58.1333837143397,7.215380003719474,7.4732506934215905,-0.25787068970211635,72.79411764705948,76.19941593658741,3619.1593625067985,3585.04135499917,0.17717203056771982,-0.0005108234143875734,hold,1,-0.001864995703819372,0.9954613322639575,
2025-09-08 19:45:00,3639.48,3640.79,3638.8,3640.59,982,12,0,8.225440701746962,1.9899999999997817,6.094285714285694,66.77782409337246,7.001436043514332,7.378887763440138,-0.37745171992580673,77.70897832817403,76.8317853457175,3619.9997796633947,3585.5941880838836,0.16739829847045928,0.00034896629040592764,hold,1,0.001275790388675091,0.9967313322639575,
2025-09-08 20:00:00,3640.58,3641.1,3633.84,3634.72,1108,8,0,7.410782258664101,7.2599999999997635,5.7928571428571365,53.36754329698483,6.285765578470091,7.16026332644613,-0.8744977479760392,34.10764872521219,61.53691490014857,3620.5770432060067,3586.083098663762,0.15937560920393143,-0.0016123760159755252,hold,1,-0.00588925000146967,0.9908613322639571,
2025-09-08 20:15:00,3634.72,3636.89,3634.72,3636.36,960,6,0,6.4068955246893715,2.1700000000000728,5.359999999999998,53.066494512588626,5.784248654820658,6.885060392121036,-1.1008117373003783,42.45391705069292,51.423514701359714,3621.195982688124,3586.583464148367,0.1474001474001473,0.00045120394418285414,hold,1,0.0016551256433159356,0.9925013322639574,
2025-09-08 20:30:00,3636.41,3637.1,3634.0,3634.62,935,14,0,5.3993317326338754,3.099999999999909,5.163571428571426,49.582530507385655,5.186601507746218,6.545368615246073,-1.3587671074998546,32.43087557603726,36.330813783980794,3621.72241473957,3587.0615321506043,0.1420663350933915,-0.0004785004785005098,hold,1,-0.0017531462613064042,0.9907613322639572,
2025-09-08 20:45:00,3634.63,3635.5,3632.51,3633.37,945,5,0,4.73648712278346,2.9899999999997817,4.869999999999989,53.66079703429077,4.5595377713466405,6.148202446466187,-1.5886646751195466,25.230414746544223,33.37173579109147,3622.179182788999,3587.5224012303333,0.13403534459743954,-0.0003439149071979841,hold,1,-0.0012616560207731053,0.9895113322639573,
2025-09-08 21:00:00,3633.39,3635.49,3631.77,3634.06,965,5,0,4.5977175116492655,3.7199999999998,4.58571428571424,47.45139253809773,4.071330709821723,5.732828099137294,-1.6614973893155716,15.706447187928498,24.455912503503328,3622.64509718943,3587.985549773471,0.12618708237382542,0.00018990634039472987,hold,1,0.000697313893739171,0.9902013322639572,
2025-09-08 21:15:00,3634.08,3634.51,3632.97,3633.57,806,13,0,3.758253233825631,1.5400000000004184,4.32071428571427,39.53968722337043,3.603347049540389,5.306931889217914,-1.703584839677525,12.345679012346988,17.760846982273236,3623.0735247506295,3588.4392115955698,0.11891099622999611,-0.0001348354182374445,hold,1,-0.0004948488595540868,0.9897113322639575,
2025-09-08 21:30:00,3633.58,3635.19,3632.71,3634.78,915,5,0,3.5974176046427626,2.480000000000018,4.072857142857141,32.554312047400074,3.292153617132044,4.903976234800741,-1.6118226176686967,21.37784090909257,16.476655703122685,3623.532602211389,3588.900399722354,0.11205237023580908,0.00033300583173012654,hold,1,0.0012225787060882176,0.9909213322639575,
2025-09-08 21:45:00,3634.79,3636.59,3634.27,3636.03,990,8,0,3.5210448137008195,2.3200000000001637,3.570000000000001,48.96703296703343,3.1105387784396044,4.545288743528514,-1.4347499650889093,42.72818455366403,25.483901491701193,3624.0226962423153,3589.3694373152475,0.09818400838276914,0.00034389976834914293,hold,1,0.001261452306354327,0.9921713322639575,
2025-09-08 22:00:00,3636.04,3636.81,3633.94,3634.33,961,9,0,3.5432905834882744,2.869999999999891,3.44571428571427,46.32016632016646,2.797187679425406,4.195668530707892,-1.3984808512824864,25.67703109327981,29.9276855186788,3624.4269042328124,3589.816887650851,0.09481016544216597,-0.0004675428970608575,hold,1,-0.0017134137469192456,0.9904713322639572,
2025-09-08 22:15:00,3634.56,3634.6,3632.59,3633.39,972,8,0,3.292169137927458,2.0099999999997635,3.2714285714285194,36.380339917317016,2.444822143964302,3.8454992533591743,-1.4006771093948722,16.24874623871538,28.21798729521974,3624.7783981844664,3590.2505292072524,0.09003791421863658,-0.0002586446470188575,hold,1,-0.0009490431165245505,0.9895313322639572,
2025-09-08 22:30:00,3633.42,3636.21,3632.69,3635.74,992,8,0,3.2968668940271915,3.519999999999982,3.166428571428501,41.2388629613916,2.328355446450587,3.542070491977457,-1.21371504552687,39.81945837512417,27.248411902373117,3625.2082649223307,3590.703241635317,0.08709172194459729,0.0006467789034483307,hold,1,0.00237486163740086,0.9918813322639571,
2025-09-08 22:45:00,3635.75,3637.63,3634.93,3636.5,939,5,0,3.182688825354516,2.700000000000273,3.1107142857142662,39.83492615117363,2.2711994247915754,3.28789627854028,-1.0166968537487047,48.41351074718554,34.82723845367503,3625.6510780626313,3591.159011387169,0.08554143505332781,0.00020903584964826472,hold,1,0.0007662206912046887,0.9926413322639573,
2025-09-08 23:00:00,3636.52,3637.83,3635.26,3635.86,635,5,0,2.459560241198836,2.569999999999709,2.9457142857142378,42.064220183486555,2.149482320360221,3.0602134869042685,-0.9107311665440476,43.83708467309943,44.02335126513638,3626.051427942528,3591.6038752455047,0.08101836390054176,-0.0001759934002474317,hold,1,-0.0006447444602575292,0.9920013322639575,
2025-09-08 23:15:00,3635.87,3636.14,3634.47,3634.9,474,10,0,2.47901609325392,1.6700000000000728,2.9228571428571155,36.761284318288155,1.953043195004284,2.838779428524272,-0.8857362335199879,33.54769560557485,41.9327636752866,3626.398430768311,3592.034757159763,0.08041093683064501,-0.0002640365690648183,hold,1,-0.0009677406358005181,0.9910413322639574,
2025-09-08 23:30:00,3635.03,3637.15,3634.92,3637.03,618,9,0,2.4851540248955017,2.25,2.5649999999999897,56.50704225352192,1.9467955247682767,2.660382647773073,-0.7135871230047965,86.79867986799118,54.72782004888848,3626.8153550519064,3592.482547880671,0.07052457637137965,0.0005859858593084688,hold,1,0.0021492544565566707,0.9931713322639575,
2025-09-08 23:45:00,3637.01,3637.68,3636.41,3636.76,394,16,0,2.3840432266217233,1.2699999999999818,2.500714285714269,51.22100122100146,1.8981764609102356,2.5079414104005058,-0.6097649494902702,82.34323432343699,67.56320326566767,3627.2053411283023,3592.9231944264843,0.06876214778303404,-7.42363961804271e-05,hold,1,-0.0002718564171445559,0.9929013322639576,
2025-09-09 01:00:00,3636.12,3636.82,3633.97,3634.31,392,15,0,2.247571555228675,2.850000000000364,2.4828571428571586,49.09303686366315,1.6430113657411312,2.334955401468631,-0.6919440357275,41.914191419141694,70.35203520352327,3627.483955201702,3593.335072734802,0.06831715354103415,-0.0006736765692539892,hold,1,-0.0024675160767625437,0.9904513322639573,
2025-09-09 01:15:00,3634.26,3635.28,3630.61,3632.22,594,15,0,2.014555194754625,4.670000000000073,2.602857142857179,46.79308421639698,1.2576482699159897,2.119493975158103,-0.8618457052421133,22.299168975065335,48.852198239214665,3627.669682448694,3593.722051894521,0.07166022825867319,-0.0005750747734784012,hold,1,-0.002110149112751314,0.9883613322639572,
2025-09-09 01:30:00,3632.23,3633.23,3628.86,3630.45,747,5,0,2.0865546396606347,4.369999999999891,2.649285714285757,40.504997369805366,0.8001968612793462,1.8556345523823516,-1.0554376911030054,17.725752508358152,27.31303763418839,3627.778714509529,3594.087564393439,0.07297403116103396,-0.0004873052843715753,hold,1,-0.0017908430269581999,0.9865913322639571,
2025-09-09 01:45:00,3630.53,3631.32,3629.3,3629.5,496,15,0,1.9883648402569414,2.019999999999982,2.6835714285714403,39.54802259887002,0.3568922321614991,1.555886088338181,-1.198993856176682,7.13489409141457,15.719938524946015,3627.846215901312,3594.439984478292,0.07393777183004381,-0.0002616755498628942,hold,1,-0.0009629113584647131,0.9856413322639573,
2025-09-09 02:00:00,3629.64,3631.89,3628.89,3630.46,639,15,0,2.1745552481927057,3.0,2.7207142857142963,38.76170655567117,0.08208783918144036,1.261126438506833,-1.1790385993253927,17.83723522853896,14.232627276103889,3627.9487172385157,3594.7984505392237,0.07494131007404836,0.000264499242319971,hold,1,0.0009739851288450563,0.9866013322639574,
2025-09-09 02:15:00,3630.44,3631.16,3628.19,3631.1,773,11,0,2.2187286547098046,2.9699999999998,2.7671428571428414,36.75443310048324,-0.08309609080788505,0.9922819326438894,-1.0753780234517745,30.186721991700136,18.386283770551216,3628.0722969546528,3595.1597178046136,0.076206737824429,0.00017628620064669143,hold,1,0.0006486916032550916,0.9872413322639573,
2025-09-09 02:30:00,3631.11,3631.77,3629.99,3630.73,691,15,0,2.3247806350544193,1.7800000000002,2.6892857142857207,39.58333333333371,-0.24108240529221803,0.7456090650566679,-0.9866914703488859,26.348547717842294,24.790834979360458,3628.1765206034897,3595.5137070503015,0.07407011026117945,-0.0001018974966263686,hold,1,-0.0003747817153799682,0.9868713322639574,
2025-09-09 02:45:00,3630.8,3636.19,3630.71,3634.99,936,14,0,2.338858189951542,5.480000000000018,2.9371428571428817,53.88349514563086,-0.022284419143943524,0.5920303682165456,-0.6143147873604892,70.53941908713503,42.358229598892486,3628.4437158739415,3595.906567614401,0.08080195150861164,0.0011733177625434799,hold,1,0.004316672154440759,0.9911313322639571,
2025-09-09 03:00:00,3635.03,3637.22,3633.51,3637.1,1005,14,0,2.450342350102169,3.7099999999995816,2.9507142857142816,53.33988212180776,0.3177115462904112,0.5371666038313188,-0.21945505754090755,92.4273858921159,63.10511756569773,3628.7831779965322,3596.316516183786,0.08112821439372801,0.0005804692722677363,hold,1,0.0021288803323171734,0.9932413322639573,
2025-09-09 03:15:00,3637.1,3640.87,3636.42,3636.83,1066,5,0,2.528297690473263,4.449999999999818,3.075714285714249,50.830397584297764,0.5589310457476131,0.5415194922145776,0.017411553533035473,68.13880126182953,77.03520208036015,3629.0987396437267,3596.7196974216413,0.0845712965883544,-7.423496741909563e-05,hold,1,-0.0002718372577030781,0.9929713322639573,
2025-09-09 03:30:00,3636.8,3639.1,3636.66,3637.73,857,8,0,2.6500736833987655,2.4400000000000546,3.0664285714285597,54.6448087431691,0.8133459693017357,0.5958847876320092,0.2174611816697265,75.23659305993759,78.60092673796099,3629.437220442012,3597.12782226549,0.08429511182601677,0.00024746826219534945,hold,1,0.0009063705776359843,0.9938713322639574,
2025-09-09 03:45:00,3637.72,3640.13,3637.52,3638.58,893,13,0,2.7951602441722723,2.6100000000001273,3.133571428571421,59.19080919080879,1.0712112687333502,0.6909500838522775,0.38026118488107263,81.9400630914827,75.10515247108326,3629.7957608168354,3597.5403439215333,0.08612072370461611,0.00023366220142784222,hold,1,0.0008552414909319683,0.9947213322639573,
2025-09-09 04:00:00,3638.59,3641.87,3636.07,3639.74,1163,9,0,3.0367648993230083,5.799999999999727,3.38714285714283,57.11286089238746,1.3535705629451513,0.8234741796708523,0.530096383274299,84.42982456140253,80.53549357094094,3630.185730980881,3597.9603036642993,0.0930600223406845,0.00031880568793307695,hold,1,0.0011661557487259167,0.9958813322639571,
2025-09-09 04:15:00,3639.75,3645.99,3638.12,3644.51,1221,5,0,3.725044118576621,7.869999999999891,3.858571428571395,66.45435244161345,1.9398797471512808,1.0467552931669382,0.8931244539843426,91.68539325842929,86.01842697043816,3630.747467020846,3598.423553161689,0.10587353110764944,0.0013105331699518885,hold,1,0.004789727295275936,1.0006513322639576,
2025-09-09 04:30:00,3644.53,3646.52,3642.48,3644.0,1203,5,0,4.208519554812477,4.039999999999964,3.9435714285713663,72.42017584451642,2.336448142217705,1.3046938629770917,1.0317542792406134,86.25204582651395,87.45575454878191,3631.267174196499,3598.8771164867176,0.10822095029010335,-0.00013993650723975737,hold,1,-0.0005096680367639994,1.0001413322639574,
2025-09-09 04:45:00,3643.85,3647.4,3643.66,3646.41,1172,6,0,4.8469659257463755,3.7400000000002365,3.8771428571428066,82.35294117647095,2.8127743988397924,1.606309970149632,1.2064644286901605,94.84643414887957,90.92795774460758,3631.861010502519,3599.3501490025965,0.10632767179617232,0.0006613611416026455,hold,1,0.0024096594373761437,1.0025513322639572,
2025-09-09 05:00:00,3646.38,3653.36,3644.6,3650.58,1249,5,0,5.819053345970015,8.760000000000218,4.190714285714258,91.36868064118407,3.4865596494823876,1.9823599060161832,1.5041997434662044,88.95510528406757,90.0178617531537,3632.595088522028,3599.85997185766,0.1147958484874803,0.0011435905452212847,hold,1,0.004159388019148391,1.0067213322639572,
2025-09-09 05:15:00,3651.28,3653.9,3650.65,3653.66,1108,5,0,6.893163260650809,3.3200000000001637,4.283571428571414,95.65381708238817,4.220419208824296,2.4299717665778062,1.79044744224649,99.06651108517994,94.28935017270902,3633.4211634819485,3600.3953715178495,0.11724055956414703,0.0008437015487949839,hold,1,0.0030594365106713095,1.0098013322639572,
2025-09-09 05:30:00,3653.73,3654.38,3650.95,3652.87,1090,5,0,7.662870339713,3.430000000000291,4.314285714285721,92.6207683529857,4.684264513620747,2.880830315986395,1.8034341976343518,94.23444062619238,94.0853523318133,3634.1838629532444,3600.9175805118152,0.11810674111823638,-0.00021622154223432943,hold,1,-0.000782332103116512,1.0090113322639573,
2025-09-09 05:45:00,3652.88,3652.92,3647.1,3647.67,1077,5,0,7.907430616105301,5.820000000000164,4.517857142857175,76.85575364667781,4.579479330614959,3.220560118912108,1.3589192117028506,72.48872488724909,88.59655886620713,3634.712731072725,3601.3828434495103,0.12385597224686376,-0.001423538204206487,hold,1,-0.005153559562440568,1.0038113322639575,
2025-09-09 06:00:00,3647.57,3651.92,3643.75,3648.46,1126,5,0,8.080641242865065,8.170000000000073,4.974285714285737,78.3498560921011,4.508214821642014,3.47809105945809,1.0301237621839237,74.9894381073086,80.57086787358337,3635.2518396581086,3601.851337402709,0.1363393243803067,0.00021657660917795418,hold,1,0.0007870004796799446,1.0046013322639573,
2025-09-09 06:15:00,3648.37,3649.12,3645.33,3648.75,1081,6,0,8.101313343890403,3.7899999999999636,4.853571428571448,75.20146520146542,4.424139040291266,3.6673006556247256,0.7568383846665401,73.02347867752688,73.50054722402818,3635.781179279359,3602.318054412197,0.13302011452062892,7.94855911809833e-05,hold,1,0.00028867172547575315,1.0048913322639574,
2025-09-09 06:30:00,3648.74,3649.0,3642.74,3645.29,1010,5,0,7.7859878189574685,6.260000000000218,5.03571428571435,64.29319371727753,4.031838766694818,3.7402082778387444,0.2916304888560739,50.35499726925083,66.12263801802875,3636.1540742095804,3602.7456937009642,0.1381430362389371,-0.0009482699554642648,hold,1,-0.003443158368382826,1.0014313322639572,
2025-09-09 06:45:00,3645.25,3646.88,3644.25,3645.94,766,6,0,7.311563300410318,2.630000000000109,4.905714285714372,65.69066482948685,3.730385973799912,3.738243817030978,-0.007857843231066308,53.90496996176909,59.09448196951559,3636.537836005283,3603.1755452553202,0.13455279806344514,0.0001783122879113197,hold,1,0.0006490709637880787,1.0020813322639575,
