time,open,high,low,close,tick_volume,spread,real_volume,volatility,tr,atr,sr_distance,returns,signal,position,strategy_returns,cumulative,total_commission
2025-09-05 12:15:00,3549.0,3551.15,3548.4,3548.45,955,10,0,4.14928008982154,2.75,3.680714285714365,0.10372738197563344,-0.0001746936521399567,hold,1,-0.0004886335807378073,1.268224435669324,
2025-09-05 12:30:00,3548.51,3551.64,3547.98,3551.5,927,8,0,3.8495597493465468,3.6599999999998545,3.4500000000000455,0.09714205265380953,0.0008595302174190245,buy,1,0.0024049371027854427,1.2712744356693242,
2025-09-05 12:45:00,3551.58,3553.69,3550.66,3552.39,917,13,0,3.5029002646077574,3.0300000000002,3.365714285714343,0.09474506700318217,0.0002505983387299793,hold,1,0.000700084871549711,1.272164435669324,
2025-09-05 13:00:00,3552.31,3552.74,3550.6,3550.6,873,9,0,3.189337293083308,2.1399999999998727,3.3457142857143287,0.09422954671645155,-0.0005038861161077435,hold,1,-0.0014070508102659307,1.270374435669324,
2025-09-05 13:15:00,3550.57,3552.46,3550.26,3552.25,956,14,0,2.86405394513276,2.199999999999818,3.3921428571429066,0.09549279631621949,0.0004647101898271888,buy,1,0.0012988296628708706,1.2720244356693242,
2025-09-05 13:30:00,3552.27,3552.32,3549.49,3550.44,885,15,0,2.548727804549314,2.830000000000382,3.240000000000074,0.09125629499442531,-0.0005095362094447164,hold,1,-0.0014229286397690055,1.2702144356693243,
2025-09-05 13:45:00,3550.56,3552.95,3550.37,3551.81,1004,14,0,1.9046515776406343,2.5799999999999272,3.2364285714286325,0.0911205433688354,0.00038586766710602127,buy,1,0.0010785580462073785,1.2715844356693242,
2025-09-05 14:00:00,3551.8,3555.09,3551.57,3552.37,1050,13,0,1.9571431248522393,3.519999999999982,3.2785714285715,0.09229250974902671,0.00015766609137313203,hold,1,0.00044039545018903503,1.2721444356693241,
2025-09-05 14:15:00,3552.57,3553.21,3548.72,3548.85,1083,14,0,1.9581513168234161,4.4900000000002365,3.3064285714286337,0.09316901450973226,-0.000990887773514526,hold,1,-0.002766981406594704,1.2686244356693241,
2025-09-05 14:30:00,3548.87,3552.15,3548.57,3551.53,1001,6,0,1.894952506167331,3.5799999999999272,3.3750000000000324,0.09502946617373448,0.0007551742113642845,buy,1,0.0021125243410484718,1.2713044356693244,
2025-09-05 14:45:00,3551.44,3553.23,3547.75,3553.23,1115,10,0,1.9429800092690879,5.480000000000018,3.458571428571434,0.09733598524642181,0.00047866694072684624,hold,1,0.0013372092099284139,1.2730044356693242,
2025-09-05 15:00:00,3553.24,3554.59,3548.83,3551.54,1285,5,0,1.971985107395029,5.760000000000218,3.708571428571434,0.10442150246291564,-0.0004756235875527093,hold,1,-0.0013275680371934717,1.2713144356693242,
2025-09-05 15:15:00,3551.49,3554.97,3549.73,3554.62,1310,13,0,2.199788028208903,5.239999999999782,3.7278571428571468,0.10487357700280611,0.0008672294272342729,hold,1,0.0024226893942083105,1.2743944356693242,
2025-09-05 15:30:00,3554.71,3586.81,3554.33,3583.73,1668,5,0,7.769195091452709,32.48000000000002,5.695714285714303,0.1589325726467759,0.008189342320698234,buy,1,0.022842221517321182,1.3035044356693242,
2025-09-05 15:45:00,3583.52,3583.7,3571.89,3580.24,1573,6,0,9.931015994592086,11.840000000000146,6.345000000000027,0.1772227560163572,-0.0009738456859195166,hold,1,-0.002677397870309628,1.300014435669324,
2025-09-05 16:00:00,3580.69,3583.41,3573.44,3581.31,1560,5,0,11.546509155794537,9.9699999999998,6.795714285714309,0.1897549859049987,0.00029886264607958957,hold,1,0.0008230677834353273,1.3010844356693243,
2025-09-05 16:15:00,3581.16,3585.03,3575.26,3579.12,1496,5,0,12.590546997047031,9.769999999999982,7.277142857142865,0.20332212547058676,-0.0006115080794457661,hold,1,-0.0016832112812673605,1.2988944356693242,
2025-09-05 16:30:00,3579.99,3585.08,3575.55,3584.56,1549,5,0,13.853312305825945,9.529999999999745,7.804999999999999,0.2177394157162943,0.0015199266858891836,hold,1,0.004188177153285677,1.3043344356693243,
2025-09-05 16:45:00,3584.41,3595.15,3584.35,3594.4,1561,5,0,15.636232375332138,10.800000000000182,8.419285714285738,0.23423341070236306,0.0027451067913495386,hold,1,0.007544077447400044,1.3141744356693243,
2025-09-05 17:00:00,3594.29,3597.63,3592.17,3593.16,1470,5,0,16.907216926838593,5.460000000000036,8.607142857142858,0.23954243220849777,-0.0003449810816826826,hold,1,-0.0009435581505348178,1.312934435669324,
2025-09-05 17:15:00,3593.02,3595.75,3578.05,3579.22,1512,5,0,16.884284588139487,17.699999999999818,9.687142857142849,0.2706495509396698,-0.0038795934497768414,hold,1,-0.010617438023775794,1.2989944356693242,
2025-09-05 17:30:00,3579.78,3586.53,3573.44,3580.18,1543,5,0,16.909253734058186,13.090000000000146,10.370714285714289,0.2896701921611285,0.00026821486245598436,hold,1,0.0007390331887799917,1.299954435669324,
2025-09-05 17:45:00,3580.28,3590.12,3579.66,3590.04,1476,5,0,17.37125877936329,10.460000000000036,10.797142857142846,0.30075271743888216,0.0027540514722723675,hold,1,0.00758488123079748,1.3098144356693242,
2025-09-05 18:00:00,3590.05,3592.22,3583.98,3584.23,1471,5,0,17.208924329533506,8.239999999999782,11.12999999999998,0.3105269472104184,-0.0016183663691768935,hold,1,-0.004435742836374379,1.3040044356693243,
2025-09-05 18:15:00,3584.38,3590.43,3581.82,3589.15,1373,5,0,17.201700122544022,8.609999999999673,11.353571428571383,0.31633036871045744,0.001372679766644458,hold,1,0.0037729933008048278,1.3089244356693244,
2025-09-05 18:30:00,3589.47,3594.18,3589.04,3593.75,1286,5,0,17.112119005043727,5.139999999999873,11.309285714285645,0.31469316770186145,0.001281640499839698,hold,1,0.0035143357971216815,1.3135244356693243,
2025-09-05 18:45:00,3593.74,3595.5,3591.85,3591.98,1339,8,0,16.742258061584113,3.650000000000091,11.195714285714237,0.31168643159801107,-0.0004925217391303915,hold,1,-0.0013475196592730443,1.3117544356693243,
2025-09-05 19:00:00,3592.13,3599.04,3591.24,3597.15,1294,5,0,16.426771626016922,7.800000000000182,9.432857142857106,0.26223140938957523,0.001439317590855138,hold,1,0.003941286462936233,1.3169244356693244,
2025-09-05 19:15:00,3597.22,3600.0,3596.54,3599.44,1202,7,0,15.557793748358996,3.4600000000000364,8.83428571428567,0.24543500417525144,0.0006366150980636753,buy,1,0.0017389000750342998,1.3192144356693243,
2025-09-05 19:30:00,3599.45,3599.97,3592.61,3595.0,1231,5,0,14.26099903308834,7.359999999999673,8.64785714285709,0.2405523544605588,-0.001233525215033504,hold,1,-0.0033656393380409044,1.3147744356693243,
2025-09-05 19:45:00,3594.91,3597.97,3593.94,3595.25,1133,5,0,12.682912779785523,4.029999999999745,8.237857142857072,0.2291316916169132,6.954102920730953e-05,hold,1,0.00019014668464611972,1.3150244356693241,
2025-09-05 20:00:00,3595.42,3596.1,3590.57,3592.83,1210,5,0,10.054410710605968,5.529999999999745,7.952142857142787,0.22133368005563267,-0.0006731103539392436,hold,1,-0.0018402699861378435,1.3126044356693243,
2025-09-05 20:15:00,3592.85,3596.82,3592.39,3596.23,1161,13,0,6.7806002490601385,4.430000000000291,7.497142857142795,0.20847228506360257,0.0009463292168012671,hold,1,0.002590270082598378,1.3160044356693243,
2025-09-05 20:30:00,3595.95,3597.39,3593.16,3595.25,1137,6,0,6.794312230456053,4.230000000000018,7.409285714285651,0.2060854103132091,-0.00027250759823482795,hold,1,-0.0007446783410738345,1.3150244356693241,
2025-09-05 20:45:00,3595.51,3597.28,3595.12,3596.39,1103,15,0,6.576484903421209,2.1600000000003092,6.299285714285686,0.17515580107512496,0.00031708504276473093,hold,1,0.000866904043056449,1.316164435669324,
2025-09-05 21:00:00,3596.41,3597.23,3592.61,3592.65,1033,9,0,6.228253873800251,4.619999999999891,5.694285714285668,0.15849820367376916,-0.0010399317092972815,hold,1,-0.002841590228881863,1.3124244356693244,
2025-09-05 21:15:00,3592.81,3595.35,3592.67,3594.55,1036,11,0,5.603694716381784,2.699999999999818,5.1399999999999375,0.142994255191886,0.0005288575285653518,hold,1,0.0014477023959333923,1.3143244356693244,
2025-09-05 21:30:00,3594.44,3595.15,3592.67,3594.48,1008,5,0,5.365858223472443,2.480000000000018,4.728571428571383,0.13155091775643163,-1.9473925804369685e-05,hold,1,-5.32593004439752e-05,1.3142544356693242,
2025-09-05 21:45:00,3594.49,3596.56,3594.27,3595.49,986,5,0,5.39412926495449,2.2899999999999636,4.277142857142833,0.1189585524404972,0.00028098640137086406,hold,1,0.0007684965502783303,1.315264435669324,
2025-09-05 22:00:00,3595.48,3595.89,3592.7,3593.07,932,15,0,5.393429994538341,3.1900000000000546,4.137857142857131,0.11516216335493411,-0.0006730654236277722,hold,1,-0.0018399341868984287,1.3128444356693245,
2025-09-05 22:15:00,3593.08,3595.27,3592.89,3593.73,960,14,0,4.428646698447718,2.380000000000109,4.0471428571428465,0.11261677580516195,0.00018368693067483122,hold,1,0.0005027252140985539,1.3135044356693242,
2025-09-05 22:30:00,3593.66,3594.39,3592.68,3593.2,1095,8,0,3.234381255509244,1.7100000000000364,3.6121428571428362,0.10052718627248237,-0.00014747908162282553,hold,1,-0.00040350073102735085,1.312974435669324,
2025-09-05 22:45:00,3593.26,3595.96,3592.77,3594.85,1241,13,0,3.1254528515149618,3.1900000000000546,3.5928571428571234,0.09994456355222398,0.0004592007124568642,hold,1,0.0012566885958895657,1.3146244356693242,
2025-09-05 23:00:00,3595.01,3595.4,3587.44,3589.89,1061,7,0,2.364104982683596,7.960000000000036,3.6357142857142923,0.1012764816112553,-0.0013797515890788814,sell,-1,0.03095142434311904,1.3553139344295588,
2025-09-05 23:15:00,3589.88,3590.63,3588.78,3590.12,739,15,0,2.2624590721956244,1.849999999999909,3.480000000000018,0.09693269305761418,6.406881547893484e-05,hold,-1,-0.00016970237976399183,1.3550839344295589,
2025-09-05 23:30:00,3590.12,3590.54,3588.62,3589.78,574,15,0,2.4742638991896704,1.9200000000000728,3.2221428571428987,0.08975878346703416,-9.470435528613486e-05,hold,-1,0.00025090696698648607,1.3554239344295587,
2025-09-05 23:45:00,3589.78,3589.78,3586.49,3587.37,467,15,0,2.8630557839099016,3.2900000000004184,3.140714285714336,0.08754921532248795,-0.0006713503334466742,hold,-1,0.001778041495935856,1.357833934429559,
2025-09-08 01:00:00,3592.28,3596.56,3589.73,3590.48,861,16,0,2.845128569972451,9.190000000000055,3.4950000000000534,0.09734074552706194,0.0008669303696022812,hold,-1,-0.002290412635258421,1.3547239344295587,
2025-09-08 01:15:00,3590.54,3595.1,3587.35,3593.24,1209,12,0,2.478256762256955,7.75,3.8942857142857457,0.10837811318714435,0.0007686994496556299,hold,-1,-0.0020373154484510936,1.351963934429559,
2025-09-08 01:30:00,3593.69,3594.96,3590.16,3592.87,1105,16,0,2.441995301665453,4.800000000000182,3.907142857142909,0.10874712575581384,-0.00010297113468615837,hold,-1,0.0002736759395554067,1.3523339344295588,
2025-09-08 01:45:00,3592.87,3593.91,3591.02,3592.19,836,7,0,2.3946785303839713,2.8899999999998727,3.9207142857143418,0.10914551529051474,-0.00018926373623306958,hold,-1,0.0005028343833481941,1.3530139344295586,
2025-09-08 02:00:00,3592.2,3593.48,3588.56,3588.61,962,5,0,2.582761883738321,4.920000000000073,4.09500000000006,0.11411103463458162,-0.0009966065269375601,sell,-1,0.0026459446639102158,1.3565939344295586,
2025-09-08 02:15:00,3588.58,3591.15,3587.72,3589.6,944,13,0,2.5338289625087023,3.430000000000291,4.176428571428654,0.1163480212677918,0.0002758728309846248,hold,-1,-0.0007297688533570712,1.355603934429559,
2025-09-08 02:30:00,3589.61,3591.42,3589.22,3590.95,673,5,0,2.4597742195670893,2.200000000000273,4.1057142857143845,0.11433504464596791,0.00037608647203035694,hold,-1,-0.0009958660975470934,1.354253934429559,
2025-09-08 02:45:00,3591.01,3594.02,3589.55,3591.22,998,5,0,2.2568471255465363,4.4699999999998,4.255000000000076,0.11848341232227702,7.518901683400969e-05,hold,-1,-0.00019937176709305948,1.353983934429559,
2025-09-08 03:00:00,3591.26,3591.28,3586.91,3589.27,1173,15,0,2.324604324154149,4.370000000000346,4.445000000000099,0.12384133821083672,-0.0005429909612888473,sell,-1,0.001440194340873946,1.355933934429559,
2025-09-08 03:15:00,3589.29,3591.54,3587.63,3589.7,1105,10,0,2.269232365147455,3.9099999999998545,4.496428571428656,0.12525917406548337,0.00011980151952895035,hold,-1,-0.0003171245951453239,1.355503934429559,
2025-09-08 03:30:00,3589.66,3590.2,3587.42,3590.06,994,14,0,2.1776846107445573,2.7799999999997453,4.126428571428635,0.11494037903067456,0.00010028693205565986,hold,-1,-0.000265583884233922,1.3551439344295588,
2025-09-08 03:45:00,3590.08,3594.25,3587.8,3594.17,1104,13,0,2.0603609164364247,6.449999999999818,4.455000000000057,0.12395073132322781,0.0011448276630474652,hold,-1,-0.0030328881645551586,1.3510339344295588,
2025-09-08 04:00:00,3594.23,3597.07,3585.62,3589.57,1360,14,0,2.043393140594889,11.450000000000273,5.135714285714357,0.14307324514396869,-0.0012798504244373454,sell,-1,0.0034047997483810377,1.3556339344295587,
2025-09-08 04:15:00,3589.55,3590.23,3584.98,3586.01,1264,15,0,2.229852190210281,5.25,5.2757142857143275,0.14711934115393788,-0.000991762244502814,sell,-1,0.0026260776671231945,1.3591939344295585,
2025-09-08 04:30:00,3585.91,3590.02,3585.67,3587.55,1206,14,0,2.2486100971780867,4.349999999999909,4.930000000000031,0.13741968753048822,0.0004294466551961751,hold,-1,-0.001133024479428868,1.3576539344295586,
2025-09-08 04:45:00,3587.5,3591.29,3586.57,3589.46,1145,10,0,1.9924554411376922,4.7199999999998,4.713571428571446,0.13131700669659074,0.0005323967610206815,hold,-1,-0.0014068386291697932,1.3557439344295588,
2025-09-08 05:00:00,3589.61,3594.31,3586.64,3587.93,1210,11,0,2.0509558107258825,7.670000000000073,4.918571428571438,0.13708660505002712,-0.00042624795930312764,hold,-1,0.001128531694773116,1.357273934429559,
2025-09-08 05:15:00,3587.71,3591.09,3586.69,3590.09,1066,12,0,2.05088017065658,4.400000000000091,5.026428571428596,0.14000842796221255,0.0006020184340274071,hold,-1,-0.0015914252423244735,1.3551139344295586,
2025-09-08 05:30:00,3590.43,3592.5,3587.38,3587.4,1140,8,0,2.1321229846704735,5.119999999999891,5.040714285714297,0.1405116319817778,-0.000749284836870423,hold,-1,0.0019850729386325927,1.3578039344295587,
2025-09-08 05:45:00,3587.42,3592.36,3586.74,3590.57,1127,15,0,2.0518569255222516,5.620000000000346,5.197142857142873,0.14474422883115698,0.0008836483246918991,hold,-1,-0.0023346522422118543,1.3546339344295586,
2025-09-08 06:00:00,3590.71,3592.2,3587.45,3587.46,1037,10,0,2.128024535046545,4.75,5.37928571428571,0.1499469182732549,-0.0008661577409715404,sell,-1,0.0022958231895391368,1.3577439344295588,
2025-09-08 06:15:00,3587.41,3588.8,3584.98,3585.06,1029,14,0,2.2348933804004534,3.8200000000001637,5.332857142857165,0.14875224244105162,-0.0006689970062384587,sell,-1,0.0017676381673605857,1.360143934429559,
2025-09-08 06:30:00,3585.04,3586.94,3583.99,3584.14,1055,13,0,2.3867539618458538,2.950000000000273,5.231428571428588,0.14596049739766273,-0.00025662053075825586,sell,-1,0.0006763990021290134,1.361063934429559,
2025-09-08 06:45:00,3584.1,3584.86,3583.04,3583.55,863,14,0,2.5639387361645496,1.8200000000001637,5.082142857142896,0.14181866744270055,-0.00016461410547574662,hold,-1,0.00043348441250623537,1.3616539344295586,
2025-09-08 07:00:00,3583.53,3583.58,3579.64,3581.99,918,5,0,2.961574750145211,3.9400000000000546,5.165000000000061,0.14419359071354362,-0.0004353225153829188,hold,-1,0.001145665547284569,1.363213934429559,
2025-09-08 07:15:00,3581.99,3584.72,3581.66,3583.49,877,5,0,3.129438490185327,3.0599999999999454,4.922857142857213,0.1373760535918117,0.00041876163808396427,hold,-1,-0.0011003408651538704,1.361713934429559,
2025-09-08 07:30:00,3583.5,3583.63,3580.9,3581.42,899,15,0,3.3700233874961016,2.730000000000018,4.300000000000052,0.1200641086496432,-0.0005776491632457637,hold,-1,0.001520143069452251,1.3637839344295588,
2025-09-08 07:45:00,3581.46,3582.66,3581.03,3581.54,789,15,0,3.501042363677829,1.6299999999996544,4.0414285714285985,0.11284052590306401,3.3506262878901794e-05,hold,-1,-8.799047779517455e-05,1.363663934429559,
2025-09-08 08:00:00,3581.38,3583.89,3581.21,3582.17,818,9,0,3.6190246942411344,2.6799999999998363,3.9221428571428794,0.10949069578336258,0.00017590198629635623,hold,-1,-0.00046199065920415894,1.3630339344295588,
2025-09-08 08:15:00,3581.93,3584.31,3581.91,3582.85,911,8,0,3.6408998310348806,2.400000000000091,3.7564285714286143,0.1048447066282042,0.00018982907008879835,hold,-1,-0.0004988870657020028,1.3623539344295588,
2025-09-08 08:30:00,3582.86,3587.83,3581.68,3587.31,1092,12,0,3.5429934935613794,6.150000000000091,3.647857142857187,0.10168781462592269,0.0012448190686185079,hold,-1,-0.0032737454543099176,1.3578939344295589,
2025-09-08 08:45:00,3587.32,3591.57,3587.19,3591.15,1064,13,0,3.235878592258699,4.380000000000109,3.646428571428617,0.10153929998548146,0.0010704399675522946,hold,-1,-0.0028279086478233406,1.3540539344295588,
2025-09-08 09:00:00,3591.2,3594.21,3589.54,3594.16,1122,15,0,3.6375866783882054,4.670000000000073,3.614285714285773,0.1005599559921031,0.0008381716163345931,hold,-1,-0.002222954288204071,1.3510439344295588,
2025-09-08 09:15:00,3594.12,3594.35,3590.3,3594.34,1046,11,0,4.059296380648893,4.049999999999727,3.5021428571428714,0.09743493540240687,5.008124290517557e-05,hold,-1,-0.00013323030836620564,1.3508639344295585,
2025-09-08 09:30:00,3594.4,3597.57,3593.27,3597.57,1068,9,0,4.734336918019483,4.300000000000182,3.4700000000000273,0.09645399533574127,0.000898635076258758,buy,1,-0.005805806119173695,1.3430210803328764,
2025-09-08 09:45:00,3597.61,3598.83,3595.23,3597.97,1061,5,0,5.298595245878074,3.599999999999909,3.4542857142857235,0.0960065179611204,0.00011118616177019369,buy,1,0.00029783598028143565,1.343421080332876,
2025-09-08 10:00:00,3598.06,3604.93,3596.44,3604.62,1137,5,0,6.524463176196497,8.489999999999782,3.849999999999974,0.1068073749798862,0.001848264438002456,buy,1,0.004950048869526658,1.3500710803328762,
2025-09-08 10:15:00,3604.61,3610.08,3604.56,3608.97,1196,5,0,7.979068191915436,5.519999999999982,4.114285714285676,0.11400166014917486,0.001206784626396118,hold,1,0.0032220525743928974,1.354421080332876,
2025-09-08 10:30:00,3608.89,3613.63,3608.8,3613.11,1192,5,0,9.557177297479605,4.829999999999927,4.1778571428570945,0.11563049956566764,0.001147141705251098,hold,1,0.0030566565007854596,1.3585610803328765,
2025-09-08 10:45:00,3613.1,3613.21,3606.45,3609.47,1150,7,0,10.440172966942573,6.760000000000218,4.442142857142828,0.12306911699343195,-0.001007442341916076,hold,1,-0.0026793053714658788,1.354921080332876,
2025-09-08 11:00:00,3609.51,3610.08,3607.21,3608.93,1030,14,0,11.074765757328148,2.869999999999891,4.452142857142819,0.12336462212187045,-0.0001496064519167506,hold,1,-0.0003985471979425226,1.3543810803328762,
2025-09-08 11:15:00,3608.95,3617.11,3607.76,3612.71,1165,5,0,11.775728874556727,9.349999999999909,5.0035714285714095,0.13849911641320253,0.0010474018614936575,hold,1,0.0027909427079941818,1.3581610803328763,
2025-09-08 11:30:00,3612.7,3614.67,3611.25,3612.54,1044,5,0,12.218893093149566,3.4200000000000728,5.056428571428569,0.13996879125016107,-4.705608808897033e-05,hold,1,-0.00012516924719885303,1.3579910803328763,
2025-09-08 11:45:00,3612.5,3613.59,3609.66,3611.36,1028,11,0,12.369704619318895,3.930000000000291,5.165714285714297,0.14304069064602523,-0.00032663998184101484,hold,1,-0.0008689305968861971,1.3568110803328763,
2025-09-08 12:00:00,3611.3,3613.89,3608.67,3612.82,1091,14,0,12.336965207339594,5.2199999999998,5.099285714285705,0.14114419523490526,0.0004042798280980975,hold,1,0.0010760525331514614,1.3582710803328764,
2025-09-08 12:15:00,3612.88,3614.23,3611.15,3611.32,975,6,0,12.131548378234188,3.0799999999999272,5.0064285714285495,0.13863154113810322,-0.0004151881355838327,hold,1,-0.0011043450911377706,1.3567710803328763,
2025-09-08 12:30:00,3611.31,3614.83,3610.53,3614.4,908,5,0,11.734290943563227,4.299999999999727,4.979999999999953,0.13778220451527096,0.0008528737414574827,hold,1,0.0022700955560197578,1.3598510803328763,
2025-09-08 12:45:00,3614.41,3614.92,3613.45,3613.76,840,10,0,11.046316020846811,1.4700000000002547,4.7957142857142765,0.13270704987919166,-0.00017706949977858155,hold,1,-0.00047063977023364956,1.3592110803328765,
2025-09-08 13:00:00,3613.94,3620.94,3613.78,3620.94,907,7,0,10.576209897233138,7.179999999999836,5.001428571428538,0.13812514351048452,0.001986850261223694,buy,1,0.005282476065631814,1.3663910803328763,
2025-09-08 13:15:00,3620.87,3622.36,3616.5,3618.58,1119,8,0,9.608544593818756,5.860000000000127,5.162857142857125,0.14267633002053637,-0.0006517644589526528,hold,1,-0.0017271775511189524,1.3640310803328761,
2025-09-08 13:30:00,3618.75,3619.1,3615.49,3617.69,928,5,0,8.725799903061104,3.6100000000001273,4.814285714285721,0.13307623688833817,-0.00024595283232642373,hold,1,-0.0006524778011529619,1.3631410803328763,
2025-09-08 13:45:00,3617.62,3617.65,3613.63,3616.97,1016,6,0,7.924997941282171,4.059999999999945,4.7100000000000035,0.13021949311163775,-0.0001990220278687005,hold,1,-0.0005281918433742705,1.362421080332876,
2025-09-08 14:00:00,3617.0,3617.31,3614.49,3616.1,923,6,0,7.154644626936945,2.8200000000001637,4.566428571428593,0.12628048370975894,-0.00024053282167113554,hold,1,-0.000638569097732522,1.361551080332876,
2025-09-08 14:15:00,3616.08,3617.46,3615.3,3616.9,884,16,0,6.1453836119292085,2.1599999999998545,4.237857142857138,0.11716821429558842,0.00022123281988895016,hold,1,0.0005875651758908695,1.3623510803328764,
2025-09-08 14:30:00,3616.87,3618.16,3612.99,3614.44,1030,11,0,5.163456614658438,5.170000000000073,4.402142857142865,0.12179321989417075,-0.0006801404517681187,hold,1,-0.0018057019482812242,1.3598910803328763,
2025-09-08 14:45:00,3614.32,3619.99,3613.54,3619.93,986,14,0,4.095123672818682,6.449999999999818,4.195000000000001,0.11588621879428612,0.0015189074932768776,buy,1,0.004037088028149949,1.365381080332876,
2025-09-08 15:00:00,3619.88,3621.7,3615.86,3617.84,1167,8,0,3.5727269550982697,5.839999999999691,4.367857142857117,0.12073107552730682,-0.0005773592307032338,hold,1,-0.001530708188434926,1.3632910803328764,
2025-09-08 15:15:00,3617.87,3618.32,3614.99,3617.97,1171,9,0,3.4107506506563663,3.330000000000382,4.324999999999981,0.11954217420266008,3.593304292048849e-05,hold,1,9.535747858624433e-05,1.3634210803328761,
2025-09-08 15:30:00,3617.99,3620.93,3617.59,3620.11,1195,12,0,3.573846372704486,3.3399999999996908,4.190714285714258,0.11576207037118369,0.0005914919139740071,hold,1,0.0015695811300482365,1.3655610803328764,
2025-09-08 15:45:00,3620.16,3626.15,3619.56,3624.2,1137,8,0,3.83093155510643,6.5900000000001455,4.44142857142856,0.12254921283120579,0.0011297999232067202,buy,1,0.0029951058644719364,1.369651080332876,
2025-09-08 16:00:00,3624.36,3632.07,3623.23,3630.71,1317,15,0,4.71611288991759,8.840000000000146,4.765714285714304,0.1312612212408676,0.0017962584846311636,hold,1,0.004753035348548762,1.3761610803328763,
2025-09-08 16:15:00,3630.74,3631.12,3624.18,3624.49,1279,5,0,4.876531635338016,6.940000000000055,5.156428571428576,0.14226632081833793,-0.0017131635410154722,hold,1,-0.004519819728149632,1.369941080332876,
2025-09-08 16:30:00,3624.41,3631.99,3620.51,3631.57,1280,5,0,5.625340691524837,11.479999999999563,5.463571428571413,0.1504465404376458,0.001953378268390926,hold,1,0.005168105476682339,1.3770210803328764,
2025-09-08 16:45:00,3631.79,3636.93,3628.7,3633.51,1292,5,0,6.2676385841919755,8.230000000000018,5.6328571428571195,0.15502522747583244,0.0005342042147060688,hold,1,0.001408838272491053,1.3789610803328765,
2025-09-08 17:00:00,3633.52,3637.67,3631.82,3635.01,1328,14,0,6.914019776851572,5.849999999999909,5.792857142857104,0.15936289426596084,0.0004128239636054243,hold,1,0.0010877754429718944,1.3804610803328765,
2025-09-08 17:15:00,3634.61,3636.47,3629.37,3630.21,1290,5,0,6.837492057223777,7.099999999999909,6.009999999999958,0.1655551607207285,-0.0013204915529806405,hold,1,-0.003477099114480464,1.3756610803328764,
2025-09-08 17:30:00,3630.31,3636.69,3628.99,3636.0,1225,6,0,7.302753103848322,7.700000000000273,6.358571428571395,0.17487820210592395,0.0015949490525342114,hold,1,0.004208885518952821,1.3814510803328763,
2025-09-08 17:45:00,3636.03,3640.91,3635.66,3640.66,1282,5,0,7.986335880146494,5.25,6.579285714285691,0.18071684019616474,0.001281628162816295,hold,1,0.0033732645812381,1.386111080332876,
2025-09-08 18:00:00,3640.75,3646.35,3640.4,3645.38,1317,5,0,9.234843215322027,5.949999999999818,6.634999999999958,0.18201120322161085,0.0012964682227949442,hold,1,0.0034052104964537033,1.3908310803328763,
2025-09-08 18:15:00,3645.47,3645.85,3636.49,3636.5,1234,5,0,9.404706814367948,9.360000000000127,6.842857142857123,0.1881715149967585,-0.002435960037088125,hold,1,-0.006384671816418441,1.3819510803328763,
2025-09-08 18:30:00,3636.58,3637.88,3633.27,3636.1,1220,5,0,9.417602220311514,4.610000000000127,6.755000000000011,0.18577596875773525,-0.00010999587515470033,hold,1,-0.000289445846305747,1.381551080332876,
2025-09-08 18:45:00,3636.06,3640.4,3635.95,3639.32,1116,5,0,9.461995380469466,4.450000000000273,6.8350000000000035,0.18780981062396282,0.0008855642034049094,hold,1,0.0023307136781540727,1.3847710803328763,
2025-09-08 19:00:00,3639.3,3640.86,3635.87,3639.87,1068,5,0,9.334638041697616,4.9900000000002365,6.9528571428571855,0.19101938099045254,0.00015112713364029418,hold,1,0.00039717756083379463,1.3853210803328762,
2025-09-08 19:15:00,3639.69,3641.74,3638.26,3641.18,1056,5,0,9.182397921024966,3.4799999999995634,6.730714285714287,0.18484980928474526,0.0003599029635674711,hold,1,0.0009456291531240169,1.386631080332876,
2025-09-08 19:30:00,3641.22,3641.54,3636.66,3639.32,1074,5,0,8.517753224947636,4.880000000000109,6.447857142857141,0.17717203056771982,-0.0005108234143875734,hold,1,-0.0013413805779928234,1.3847710803328763,
2025-09-08 19:45:00,3639.48,3640.79,3638.8,3640.59,982,12,0,8.225440701746962,1.9899999999997817,6.094285714285694,0.16739829847045928,0.00034896629040592764,hold,1,0.000917119095016572,1.3860410803328764,
2025-09-08 20:00:00,3640.58,3641.1,3633.84,3634.72,1108,8,0,7.410782258664101,7.2599999999997635,5.7928571428571365,0.15937560920393143,-0.0016123760159755252,hold,1,-0.004235083709488996,1.380171080332876,
2025-09-08 20:15:00,3634.72,3636.89,3634.72,3636.36,960,6,0,6.4068955246893715,2.1700000000000728,5.359999999999998,0.1474001474001473,0.00045120394418285414,hold,1,0.0011882584872049406,1.3818110803328765,
2025-09-08 20:30:00,3636.41,3637.1,3634.0,3634.62,935,14,0,5.3993317326338754,3.099999999999909,5.163571428571426,0.1420663350933915,-0.0004785004785005098,hold,1,-0.0012592169977252432,1.3800710803328762,
2025-09-08 20:45:00,3634.63,3635.5,3632.51,3633.37,945,5,0,4.73648712278346,2.9899999999997817,4.869999999999989,0.13403534459743954,-0.0003439149071979841,hold,1,-0.0009057504485192602,1.3788210803328762,
