time,open,high,low,close,tick_volume,spread,real_volume,returns,atr,rsi,ema_fast,ema_slow,vwap,signal,stop_loss,take_profit_1,take_profit_2,position,strategy_returns,cumulative,total_commission
2025-09-24 19:30:00,3742.06,3743.01,3735.33,3738.49,1101,10,0,-0.0009513501957484349,6.85714285714289,7.213284898805867,3760.462308957503,3751.624315775362,3594.3785192753103,hold,,,,0.0,0.0,0.9995347426954916,
2025-09-24 19:45:00,3738.93,3738.96,3732.4,3735.83,1163,5,0,-0.0007115172168441486,6.911428571428587,7.477138246368455,3759.4963360572087,3751.467158404463,3594.4620085352212,hold,,,,0.0,0.0,0.9995347426954916,
2025-09-24 20:00:00,3735.89,3738.77,3734.51,3738.49,1049,5,0,0.000712023834060993,6.7085714285714015,15.538417594972032,3758.6725581726123,3751.33803245019,3594.5380423312363,hold,,,,0.0,0.0,0.9995347426954916,
2025-09-24 20:15:00,3738.45,3738.65,3733.68,3734.8,1004,5,0,-0.0009870295226146464,6.616428571428547,14.561027837258337,3757.7363794207454,3751.173474913372,3594.609950810133,buy,3728.1835714285717,3740.093142857143,3745.386285714286,0.0,0.0,0.9995347426954916,
2025-09-24 20:30:00,3734.74,3735.14,3733.12,3733.52,829,12,0,-0.0003427225018742819,6.080714285714261,14.647280560042233,3756.786717482677,3750.9978184465726,3594.668520522601,buy,3727.4392857142857,3738.3845714285712,3743.249142857143,1.0,0.00046547386962636494,1.0,
2025-09-24 20:45:00,3733.54,3735.3,3732.43,3733.23,798,7,0,-7.767468769415142e-05,5.640000000000002,14.883720930231746,3755.8629246402193,3750.821024233174,3594.7247429838417,buy,3727.59,3737.742,3742.254,1.0,-0.00029000000000001247,0.99971,
2025-09-24 21:00:00,3732.93,3733.92,3727.81,3730.19,1041,16,0,-0.0008143082531748558,5.625714285714301,15.115309808279235,3754.8561432817796,3750.615740409958,3594.796428173342,buy,3724.5642857142857,3734.6905714285713,3739.191142857143,0.0,-0.0034299332718088493,0.9962810614088401,
2025-09-24 21:15:00,3730.28,3730.84,3726.57,3729.03,959,5,0,-0.0003109761164979963,5.3700000000000205,15.749855240300377,3753.8433533491607,3750.400956923292,3594.8615126962072,buy,3723.6600000000003,3733.326,3737.6220000000003,0.0,0.0,0.9962810614088401,
2025-09-24 21:30:00,3729.11,3731.16,3727.53,3728.23,917,9,0,-0.00021453300187990187,5.332857142857132,11.011904761904404,3752.8389081197815,3750.1803503867422,3594.9237619713817,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 21:45:00,3728.23,3728.64,3722.66,3724.08,1045,5,0,-0.0011131287501039422,5.358571428571428,10.774606872451514,3751.7111078013586,3749.92064540777,3594.9925963203546,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 22:00:00,3724.4,3724.41,3718.64,3720.25,1149,10,0,-0.001028441923911383,5.154285714285704,11.34621281815349,3750.4773388679723,3749.6254151052053,3595.0658579346405,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 22:15:00,3720.24,3721.41,3717.48,3718.36,1001,8,0,-0.0005080303743028036,4.971428571428565,12.223323422530157,3749.217835382954,3749.3143164474423,3595.128593394644,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 22:30:00,3718.49,3727.57,3718.39,3727.38,1093,5,0,0.0024258006217794392,5.207857142857165,32.556949065779094,3748.3614496816617,3749.0960645424925,3595.1999831170074,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 22:45:00,3727.36,3731.9,3727.2,3730.11,1051,13,0,0.0007324179450445278,5.140000000000035,35.353287536800636,3747.645706556891,3748.907148477393,3595.2713619202455,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 23:00:00,3730.07,3732.52,3730.02,3732.38,675,15,0,0.0006085611416284387,4.770000000000015,42.25994426146469,3747.0470513977975,3748.7426992388123,3595.3178130355427,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 23:15:00,3732.37,3732.42,3730.87,3731.97,568,15,0,-0.00010984947942072054,4.4121428571428885,44.814615797957885,3746.4557944802373,3748.575806709073,3595.3569087533874,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 23:30:00,3731.96,3736.69,3731.66,3736.55,602,5,0,0.0012272338737986388,4.467142857142919,47.52171691364386,3746.0673319516004,3748.4561469408236,3595.399295862041,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-24 23:45:00,3736.56,3737.33,3735.48,3735.85,537,15,0,-0.00018733858773478662,4.244285714285752,51.452282157675924,3745.666652267224,3748.330712642905,3595.4374239231715,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 01:00:00,3737.02,3740.46,3737.02,3739.58,779,15,0,0.000998434091304512,4.429285714285762,57.849740932642256,3745.4279600214504,3748.243640875314,3595.4937971087666,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 01:15:00,3740.13,3745.28,3740.12,3744.85,804,5,0,0.001409249167018789,4.631428571428614,63.3318035796233,3745.40529492257,3748.2098733044154,3595.5537139351163,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 01:30:00,3744.84,3744.84,3739.55,3741.48,880,5,0,-0.0008999025328116916,4.573571428571443,62.85584149396466,3745.2513617883515,3748.1429093909387,3595.618591932981,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 01:45:00,3741.48,3743.0,3740.65,3741.13,622,10,0,-9.354586954890554e-05,4.43642857142858,64.03712296983721,3745.089739757436,3748.073129197994,3595.6643004383077,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 02:00:00,3741.11,3742.21,3739.08,3741.73,745,5,0,0.00016037935062396258,4.4007142857143275,65.73426573426553,3744.957985257144,3748.0100134845816,3595.7187901575007,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 02:15:00,3741.76,3741.91,3739.61,3739.61,541,15,0,-0.0005665828373505599,4.137857142857164,68.99926596525577,3744.7482603450994,3747.9264312608548,3595.7581621326276,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 02:30:00,3739.73,3742.35,3739.73,3741.99,617,5,0,0.0006364300020589297,3.921428571428578,77.57483510908136,3744.6400932727424,3747.867362293085,3595.8033430601213,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 02:45:00,3741.94,3745.24,3741.83,3742.98,1029,6,0,0.0002645651110773084,3.884285714285722,81.95742471443356,3744.5749915757724,3747.8187318225073,3595.879662137887,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 03:00:00,3742.99,3750.11,3741.55,3749.99,1296,5,0,0.001872839288481254,3.837857142857144,80.96411941933654,3744.7873448473106,3747.84033648099,3595.978189229502,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 03:15:00,3749.95,3751.19,3748.34,3750.49,1214,5,0,0.0001333336888897918,3.705714285714261,79.7257876312712,3745.01097838271,3747.8667012921246,3596.0720665019276,hold,,,,0.0,0.0,0.9962810614088401,
2025-09-25 03:30:00,3750.48,3751.58,3746.7,3748.07,1080,7,0,-0.0006452490207945472,3.875714285714269,72.78536160325316,3745.1309400147607,3747.86872416484,3596.154822632401,sell,3751.9457142857145,3744.9694285714286,3741.8688571428575,-0.33333333333333326,0.003732820722197605,1.0,
2025-09-25 03:45:00,3748.07,3750.38,3747.06,3748.99,981,6,0,0.0002454596632399664,4.002142857142839,74.35603892387006,3745.2822757004565,3747.879881138324,3596.2299282051827,hold,,,,0.0,-0.001022235398130511,0.9989777646018695,
2025-09-25 04:00:00,3749.01,3750.47,3740.8,3741.35,1466,10,0,-0.002037882202939989,4.333571428571369,56.31578947368408,3745.1280688102424,3747.814907196649,3596.3386458028963,sell,3745.683571428571,3737.883142857143,3734.4162857142856,0.0,0.0,0.9989777646018695,
2025-09-25 04:15:00,3741.31,3747.04,3740.57,3744.29,1299,5,0,0.0007858126077484595,4.663571428571361,60.48707753479173,3745.0952033667036,3747.7798334932,3596.4346892503963,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 04:30:00,3744.29,3744.39,3737.46,3738.35,1372,7,0,-0.0015864155821263548,4.829285714285626,48.55123674911653,3744.830685587617,3747.686004304213,3596.5333164552926,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 04:45:00,3738.37,3741.05,3732.85,3736.1,1399,5,0,-0.0006018698088728902,5.007857142857055,38.9043875221908,3744.4883057606517,3747.570720679296,3596.6313662562366,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 05:00:00,3736.04,3736.29,3729.28,3732.72,1415,6,0,-0.0009046867053880137,5.129999999999915,38.89452332657136,3744.0268035739596,3747.4229523143276,3596.7276375523875,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 05:15:00,3732.72,3735.7,3731.76,3735.6,1010,9,0,0.0007715553269465047,5.243571428571321,43.41196092446945,3743.696340688706,3747.3053109977673,3596.797073120452,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 05:30:00,3735.52,3742.27,3735.52,3742.16,1229,5,0,0.0017560766677373607,5.502142857142742,50.44857083246385,3743.6360920342477,3747.2541138734114,3596.884924336934,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 05:45:00,3742.15,3742.4,3736.38,3739.57,1139,6,0,-0.0006921136455949606,5.7678571428570455,49.95867768595045,3743.4766374446694,3747.1776550288996,3596.965942902055,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 06:00:00,3739.54,3739.64,3734.48,3735.17,1107,5,0,-0.0011766058664499646,5.9407142857141935,43.23681078936947,3743.1508869566433,3747.0581758743833,3597.042929970808,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 06:15:00,3735.17,3737.29,3734.65,3735.71,1015,9,0,0.000144571733013521,5.885714285714195,42.72563538122859,3742.8590874681477,3746.9452587015044,3597.1131676281,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 06:30:00,3735.72,3739.15,3734.84,3739.09,997,5,0,0.0009047811527125305,5.582142857142766,38.23910228744085,3742.711280116456,3746.86709692338,3597.1829895121505,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 06:45:00,3739.09,3739.13,3734.49,3736.67,892,15,0,-0.000647216301292608,5.709999999999939,35.68172399502703,3742.4743671707124,3746.765633272401,3597.2449862061535,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 07:00:00,3736.67,3736.67,3732.42,3732.49,916,13,0,-0.0011186430698991723,5.664999999999931,34.42622950819633,3742.0828233600964,3746.623587170188,3597.307270030858,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 07:15:00,3732.52,3735.5,3731.71,3734.12,844,13,0,0.0004367057915761752,5.698571428571346,35.343977922334176,3741.770555777348,3746.4991733674997,3597.3645729426958,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 07:30:00,3734.27,3740.75,3733.76,3739.7,997,6,0,0.0014943279808896648,5.507142857142786,48.30491062256002,3741.6893575115696,3746.4315199011567,3597.434330235401,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 07:45:00,3739.72,3739.99,3737.26,3738.09,693,16,0,-0.0004305158167766665,5.239999999999911,43.45162653147466,3741.548206236606,3746.3485197031355,3597.4829065229465,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 08:00:00,3738.12,3738.49,3734.54,3735.52,950,13,0,-0.0006875168869663328,5.027142857142768,46.78189674778268,3741.3118059920334,3746.2407732384277,3597.548374713831,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 08:15:00,3735.52,3736.75,3734.15,3736.43,881,15,0,0.00024360731571504424,4.627142857142742,50.387051372272964,3741.120362619797,3746.1431536042146,3597.6088547059294,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 08:30:00,3736.41,3741.25,3735.63,3737.8,1069,5,0,0.00036666015421138454,4.527857142857036,56.253077301822174,3740.9901523209815,3746.0601371504417,3597.683469751591,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 08:45:00,3737.74,3740.41,3736.26,3738.7,1043,15,0,0.00024078334849364502,4.542857142857039,54.01138716356097,3740.900342426041,3745.986901954915,3597.7563127587227,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 09:00:00,3738.85,3747.0,3737.85,3745.9,1193,5,0,0.001925803086634481,4.714285714285617,54.760692464358726,3741.0964074289413,3745.9860372588464,3597.8425718864737,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 09:15:00,3745.87,3748.37,3744.64,3745.13,1167,7,0,-0.00020555807683064753,4.550714285714191,57.42124933262129,3741.2545875297674,3745.9775194751765,3597.928276944614,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 09:30:00,3744.96,3746.17,3740.54,3742.11,1053,5,0,-0.0008063805528779611,4.584285714285637,59.61751662971172,3741.2881331168355,3745.9390366943294,3598.0039045454428,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 09:45:00,3742.08,3743.81,3739.97,3740.99,1050,9,0,-0.0002992963862634701,4.669999999999943,57.2013093289684,3741.2764416220575,3745.8897925481174,3598.0785364855547,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 10:00:00,3741.22,3744.14,3740.03,3742.93,1102,11,0,0.0005185793065471955,4.655714285714209,55.4514480408853,3741.3412870486436,3745.860341875997,3598.157204537915,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 10:15:00,3742.81,3746.07,3742.47,3744.8,1079,5,0,0.0004996085954052099,4.581428571428497,61.724834150562266,3741.476922850658,3745.8497912105645,3598.235257413174,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 10:30:00,3744.15,3752.28,3743.09,3751.37,1319,5,0,0.0017544328135012943,4.934285714285644,75.47220723151634,3741.8648866604362,3745.9047186612056,3598.3334697654686,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 10:45:00,3751.36,3754.89,3749.61,3752.17,1391,5,0,0.00021325542401839925,5.0407142857142,74.91029533535736,3742.2690087521837,3745.9670597690547,3598.4391782805988,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 11:00:00,3752.1,3759.47,3751.17,3757.51,1383,5,0,0.0014231764552246062,5.134285714285625,74.74298416226738,3742.866694683471,3746.081914895731,3598.546746637989,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 11:15:00,3757.49,3761.62,3756.3,3757.68,1354,5,0,4.5242727231498137e-05,5.319285714285635,78.35021707669947,3743.4476086174527,3746.1973187276144,3598.653575467417,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 11:30:00,3757.69,3757.69,3751.48,3753.94,1266,8,0,-0.0009952949692362267,5.480714285714222,75.7838745800671,3743.85907494618,3746.274360332315,3598.750734526259,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 11:45:00,3753.93,3757.42,3751.99,3756.38,1088,7,0,0.0006499837504061468,5.682857142857107,76.77852348993292,3744.3500916149574,3746.37491396085,3598.834614937875,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 12:00:00,3756.26,3757.13,3753.99,3756.71,1074,15,0,8.785053695303802e-05,5.505714285714281,76.11157138911881,3744.834793904567,3746.4777506378564,3598.9176874272257,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 12:15:00,3756.73,3756.91,3750.39,3750.8,1132,15,0,-0.0015731850475548814,5.675000000000019,64.67734109655542,3745.0687235553683,3746.5207580941965,3599.003344553749,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 12:30:00,3750.78,3756.3,3750.66,3756.12,1106,15,0,0.0014183640823290933,5.424285714285751,62.98932384341622,3745.502106945354,3746.6162729390303,3599.0878450762316,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 12:45:00,3756.17,3761.0,3755.26,3757.01,1230,5,0,0.00023694663642270797,5.567857142857163,65.05321844906246,3745.953396869066,3746.7196931087915,3599.1837649258346,sell,3762.5778571428573,3752.5557142857147,3748.1014285714286,0.0,0.0,0.9989777646018695,
2025-09-25 13:00:00,3757.03,3758.21,3755.7,3756.55,1043,11,0,-0.00012243778962528484,5.345000000000027,69.56639566395665,3746.368949933025,3746.8175071077094,3599.264531111377,hold,,,,0.0,0.0,0.9989777646018695,
2025-09-25 13:15:00,3756.5,3759.0,3755.77,3756.97,1048,14,0,0.00011180471443195117,5.301428571428589,72.0718232044203,3746.7846773866318,3746.918526937484,3599.3458207044523,sell,3762.2714285714283,3752.728857142857,3748.487714285714,-1.0,0.001023281432633194,1.0,
2025-09-25 13:30:00,3757.02,3758.17,3755.83,3757.09,1064,14,0,3.19406330102634e-05,5.175000000000052,70.59336823734796,3747.1888076851956,3747.019735624673,3599.4281526955383,hold,,,,-1.0,-0.00012000000000034206,0.9998799999999997,
2025-09-25 13:45:00,3757.1,3760.78,3755.71,3757.19,1124,6,0,2.6616344032115435e-05,5.2800000000000376,68.99724011039584,3747.5810113053844,3747.120932285124,3599.5155100652837,hold,,,,0.0,-0.00031408703046076347,0.9995659506599824,
2025-09-25 14:00:00,3757.21,3757.63,3741.15,3743.59,1485,6,0,-0.00361972644449704,5.800714285714321,40.186680121089985,3747.424501058115,3747.0857986305464,3599.623181043453,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 14:15:00,3743.59,3750.61,3743.19,3749.67,1300,7,0,0.0016241094778006726,5.953571428571487,47.21727515583253,3747.5125598401496,3747.1115120770087,3599.7175433579164,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 14:30:00,3749.77,3752.2,3748.82,3751.08,1177,10,0,0.0003760330909119425,5.60214285714291,42.15662356672303,3747.6524594542616,3747.1509995190286,3599.804531337394,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 14:45:00,3751.13,3754.06,3750.19,3752.98,1117,11,0,0.0005065207886796319,5.498571428571495,44.49906367041211,3747.861382612918,3747.208999523815,3599.8879267508487,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 15:00:00,3752.55,3753.79,3749.49,3752.48,1200,12,0,-0.00013322746191024581,5.362142857142934,48.15096251266458,3748.042504863392,3747.261447289747,3599.977129957721,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 15:15:00,3752.3,3755.9,3751.64,3754.27,1294,14,0,0.00047701786551823666,5.2785714285715,47.28302858614454,3748.2867203589453,3747.3311841326354,3600.0744786639248,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 15:30:00,3750.13,3753.07,3735.29,3742.08,1663,5,0,-0.0032469694507853974,6.410000000000049,35.56914578812366,3748.0433195605556,3747.2789335442512,3600.1909166447745,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 15:45:00,3741.78,3742.58,3730.57,3738.76,1595,7,0,-0.0008872071147596472,6.802142857142891,37.48440748440738,3747.679267813083,3747.1941680363484,3600.2976096485745,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 16:00:00,3738.85,3741.28,3733.34,3736.76,1569,10,0,-0.000534936716986345,6.966428571428586,28.383206788745213,3747.2510612321776,3747.0903454688228,3600.4022664457334,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 16:15:00,3736.79,3745.4,3735.2,3742.04,1451,11,0,0.0014129887924296813,7.285000000000049,34.77730323367855,3747.0467058897393,3747.0400932751036,3600.5015629541085,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 16:30:00,3742.11,3743.1,3724.69,3726.27,1599,5,0,-0.004214278842556429,8.42071428571431,26.51985111662482,3746.2319331097497,3746.833425680327,3600.603410127277,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 16:45:00,3726.33,3733.97,3721.97,3733.79,1535,6,0,0.0020181038947795216,9.047142857142878,33.80832634814195,3745.7440141642696,3746.7036403501747,3600.699954190532,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 17:00:00,3734.03,3734.83,3724.62,3729.71,1589,12,0,-0.0010927234793600693,9.609285714285729,31.877151178183453,3745.115229295083,3746.534549401417,3600.799596110998,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 17:15:00,3729.72,3736.46,3726.03,3733.55,1554,8,0,0.0010295706636709312,9.992142857142849,35.090817356205804,3744.6616908913543,3746.4053499048855,3600.898625346638,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 17:30:00,3733.32,3733.92,3724.3,3727.8,1439,15,0,-0.0015400891912522585,9.50214285714284,38.94722105557882,3744.000448111301,3746.2202220451354,3600.9878603800657,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 17:45:00,3727.74,3733.33,3723.58,3731.45,1470,13,0,0.0009791297816406086,9.668571428571406,36.797101449275004,3743.508273675564,3746.073254661602,3601.079445249232,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 18:00:00,3731.58,3735.29,3728.1,3734.87,1396,6,0,0.0009165337871337442,9.940714285714291,38.58611463174187,3743.1695178451496,3745.9617794908395,3601.168531590538,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 18:15:00,3734.92,3738.68,3730.51,3730.54,1398,12,0,-0.0011593442342036075,10.247857142857129,34.722222222222015,3742.6742426355363,3745.808328948642,3601.257956607882,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 18:30:00,3730.46,3736.7,3729.23,3735.9,1340,5,0,0.001436789312003084,10.474285714285672,39.41251596424005,3742.4085860615937,3745.709738610845,3601.3440119813877,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 18:45:00,3736.02,3736.02,3733.04,3735.87,1185,14,0,-8.03019352768608e-06,10.382857142857087,37.98014110269126,3742.1521709219237,3745.6118307639713,3601.420612562346,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 19:00:00,3735.88,3742.71,3735.07,3742.31,1297,11,0,0.0017238287199501379,9.572857142857076,50.16245232377455,3742.1583602975343,3745.5789767265187,3601.5075208811195,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 19:15:00,3742.31,3742.58,3735.36,3737.83,1209,7,0,-0.0011971215639537958,9.230714285714223,49.35371785962454,3741.9886206780234,3745.501872480484,3601.5875933511234,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 19:30:00,3737.84,3738.28,3734.39,3735.25,1155,5,0,-0.0006902400590717006,8.941428571428528,48.95905142699557,3741.724361043591,3745.3998637990862,3601.662542700032,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 19:45:00,3735.26,3735.57,3732.74,3733.84,1103,9,0,-0.00037748477344212716,8.414999999999964,44.02854646082156,3741.415170414431,3745.284840278697,3601.733015868723,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 20:00:00,3733.79,3740.85,3732.41,3740.68,1127,5,0,0.0018318942429240703,7.702857142857121,62.06261510128911,3741.3863402021,3745.2390209724413,3601.8070813940694,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 20:15:00,3740.72,3743.14,3737.08,3739.82,1399,10,0,-0.00022990472320527644,7.278571428571403,55.68117580554012,3741.3249150961356,3745.1851003657507,3601.900281783964,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 20:30:00,3739.7,3742.24,3738.28,3740.47,1166,5,0,0.00017380515639775496,6.832142857142799,60.83803384367445,3741.291389013934,3745.1381839442015,3601.978041772209,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 20:45:00,3740.46,3744.11,3739.3,3741.81,1041,5,0,0.0003582437501170599,6.430714285714235,58.76113703860834,3741.311726699662,3745.1050676860505,3602.0480985662844,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 21:00:00,3741.87,3745.3,3736.56,3739.31,1244,6,0,-0.000668125853530821,6.367857142857117,63.11232627022105,3741.2332276134007,3745.0474053210155,3602.130916541184,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 21:15:00,3738.28,3750.81,3737.82,3750.29,1278,6,0,0.0029363706138298973,6.5992857142856725,68.3912534166345,3741.588395157973,3745.0995704422,3602.2195313993116,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 21:30:00,3750.48,3757.4,3748.9,3755.53,1241,5,0,0.0013972252812450847,6.692857142857098,69.47586726998539,3742.1351247596217,3745.203355810934,3602.3100316632817,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 21:45:00,3755.51,3758.21,3753.26,3755.17,1257,14,0,-9.585864045824621e-05,6.4628571428571115,75.09680048909748,3742.646296337676,3745.30252639988,3602.402556839968,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 22:00:00,3755.22,3756.63,3751.54,3755.13,1192,6,0,-1.0651981135367805e-05,6.2928571428571365,71.97714285714311,3743.1358533440416,3745.400312206847,3602.4895572319915,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 22:15:00,3755.21,3756.01,3750.95,3751.66,1098,7,0,-0.000924069206658662,6.441428571428593,66.73023945751228,3743.47013360506,3745.4625976575253,3602.56878691128,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 22:30:00,3751.66,3752.34,3744.7,3747.38,1278,5,0,-0.0011408283266606256,6.441428571428625,55.62958027981373,3743.623461698979,3745.481676287799,3602.6579992020547,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 22:45:00,3747.38,3750.89,3745.81,3746.55,1210,5,0,-0.00022148807967159456,6.288571428571491,60.536491058482866,3743.7382279068624,3745.4923063744877,3602.7421377972373,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 23:00:00,3746.68,3749.6,3746.07,3749.43,790,10,0,0.0007687072106337123,6.262857142857164,67.01055662188125,3743.961434655613,3745.5314874055875,3602.7972520144613,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 23:15:00,3749.42,3750.47,3748.24,3748.88,696,12,0,-0.00014668896338898563,6.219999999999994,68.42234198922147,3744.154319571079,3745.5648059388654,3602.8460504404625,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 23:30:00,3748.9,3750.96,3748.89,3750.72,568,11,0,0.0004908132562257972,5.765714285714272,64.01451702959282,3744.4117972349586,3745.6161014021604,3602.8861204785067,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-25 23:45:00,3750.76,3752.5,3749.01,3749.05,696,7,0,-0.0004452478457468434,5.5821428571428315,62.59896259896306,3744.59368753947,3745.650269547413,3602.935189569378,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 01:00:00,3750.77,3750.93,3746.39,3746.5,576,15,0,-0.0006801723103186941,5.62357142857143,57.82507137295654,3744.6684448908636,3745.658724576792,3602.9751545489335,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 01:15:00,3746.53,3749.44,3746.53,3749.32,439,14,0,0.0007527025223541539,5.490000000000009,59.38515371157254,3744.8508588167124,3745.695155178018,3603.0057020858167,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 01:30:00,3749.33,3751.0,3748.27,3749.61,705,12,0,7.73473589876783e-05,5.060714285714279,63.62433862433913,3745.0374918042926,3745.734108857839,3603.0551356842793,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 01:45:00,3749.72,3751.61,3748.69,3748.83,813,9,0,-0.00020802163425004405,4.341428571428586,47.355072463767996,3745.186217615889,3745.764913744826,3603.1121331089053,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 02:00:00,3748.83,3749.91,3745.5,3745.58,675,14,0,-0.0008669371510577895,4.049285714285718,30.57399453338428,3745.2016600623247,3745.7630738070666,3603.158546786959,hold,,,,0.0,0.0,0.9995659506599824,
2025-09-26 02:15:00,3745.62,3745.71,3738.02,3743.03,1164,9,0,-0.0006808024391414813,4.2450000000000205,28.165467625898586,3745.116496922626,3745.7358790428175,3603.235877215479,sell,3747.275,3739.634,3736.2380000000003,0.0,0.0,0.9995659506599824,
2025-09-26 02:30:00,3743.05,3743.09,3739.66,3741.52,1051,6,0,-0.00040341648343722447,4.126428571428603,26.750939528526544,3744.975457827621,3745.6939299976157,3603.3052102116417,hold,,,,0.0,0.0,0.9995659506599824,
