time,open,high,low,close,signal,position,strategy_returns,rsi,macd_histogram,price_momentum,ema_fast,ema_slow,returns,cumulative,total_commission
2025-09-08 04:45:00,3587.5,3591.29,3586.57,3589.46,hold,0.0,0.0,42.64591439688734,-0.6357280773590691,-3.064433901556196e-05,3589.295045616222,3589.9733324137414,0.0005323967610206815,1.0015914662230978,
2025-09-08 05:00:00,3589.61,3594.31,3586.64,3587.93,hold,0.0,0.0,40.80416976917312,-0.6222863438117033,0.0005354140116731188,3588.991702145951,3589.787574921583,-0.00042624795930312764,1.0015914662230978,
2025-09-08 05:15:00,3587.71,3591.09,3586.69,3590.09,hold,0.0,0.0,46.29498941425559,-0.4480128908822236,0.0007080040696296752,3589.23576833574,3589.81506811053,0.0006020184340274071,1.0015914662230978,
2025-09-08 05:30:00,3590.43,3592.5,3587.38,3587.4,sell,0.0,0.0,47.795992714025424,-0.4905634919625628,-0.0005739024811531879,3588.8278198166868,3589.595516464118,-0.000749284836870423,1.0015914662230978,
2025-09-08 05:45:00,3587.42,3592.36,3586.74,3590.57,hold,0.0,0.0,51.63685453931868,-0.29169503329448065,0.0007358003082558184,3589.2149709685345,3589.6841058764708,0.0008836483246918991,1.0015914662230978,
2025-09-08 06:00:00,3590.71,3592.2,3587.45,3587.46,sell,0.0,0.0,44.44090474673503,-0.35204489504961306,-0.0007325721639290794,3588.824977419972,3589.4819144331555,-0.0008661577409715404,1.0015914662230978,
2025-09-08 06:15:00,3587.41,3588.8,3584.98,3585.06,sell,0.0,0.0,40.81145584725571,-0.5255912158381624,-0.0006522829904667127,3587.9883157710897,3589.079922211959,-0.0006689970062384587,1.0015914662230978,
2025-09-08 06:30:00,3585.04,3586.94,3583.99,3584.14,sell,0.0,0.0,42.10526315789474,-0.6653412281135278,-0.0017908020175070316,3587.1331344886253,3588.630838374508,-0.00025662053075825586,1.0015914662230978,
2025-09-08 06:45:00,3584.1,3584.86,3583.04,3583.55,sell,-1.0,-0.0015889374827633418,40.58192955589658,-0.7540061660842823,-0.0010899076226633664,3586.3368823800424,3588.168943976826,-0.00016461410547574662,1.0,
2025-09-08 07:00:00,3583.53,3583.58,3579.64,3581.99,sell,0.0,0.001457994383840866,38.079763663220135,-0.8661886079331234,-0.0008563315537257754,3585.370908517811,3587.6072217971146,-0.0004353225153829188,1.0014579943838409,
2025-09-08 07:15:00,3581.99,3584.72,3581.66,3583.49,hold,0.0,0.0,32.90653008962859,-0.7899743062975727,-0.00018135452298184696,3584.9529288471867,3587.232928906468,0.00041876163808396427,1.0014579943838409,
2025-09-08 07:30:00,3583.5,3583.63,3580.9,3581.42,sell,0.0,0.0,35.806339254615196,-0.8257004039172611,-0.000594382665234261,3584.1678335478123,3586.7044808240616,-0.0005776491632457637,1.0014579943838409,
2025-09-08 07:45:00,3581.46,3582.66,3581.03,3581.54,hold,0.0,0.0,41.155520379896764,-0.788073132068434,-0.00012562849142505605,3583.5838705371875,3586.2349825673286,3.3506262878901794e-05,1.0014579943838409,
2025-09-08 08:00:00,3581.38,3583.89,3581.21,3582.17,hold,0.0,0.0,38.957307060755376,-0.6720986864690308,-0.0003683559881567655,3583.2696770844796,3585.8654386975713,0.00017590198629635623,1.0014579943838409,
2025-09-08 08:15:00,3581.93,3584.31,3581.91,3582.85,hold,0.0,0.0,35.71119757890193,-0.508374590227086,0.00039928296597424584,3583.1764155101514,3585.5913079068832,0.00018982907008879835,1.0014579943838409,
2025-09-08 08:30:00,3582.86,3587.83,3581.68,3587.31,hold,0.0,0.0,48.810437452033995,-0.08091516793795739,0.0016110388268733011,3584.094989841229,3585.7475526426206,0.0012448190686185079,1.0014579943838409,
2025-09-08 08:45:00,3587.32,3591.57,3587.19,3591.15,hold,0.0,0.0,51.91059841384272,0.45005778852374956,0.0025068603667608436,3585.6627698765114,3586.238684220564,0.0010704399675522946,1.0014579943838409,
2025-09-08 09:00:00,3591.2,3594.21,3589.54,3594.16,buy,0.0,0.0,62.0456165359939,0.964082109339153,0.0031567048578644563,3587.5510432372866,3586.958803836877,0.0008381716163345931,1.0014579943838409,
2025-09-08 09:15:00,3594.12,3594.35,3590.3,3594.34,buy,0.0,0.0,57.518946948543984,1.257736022654871,0.0019596856697636778,3589.0597002956674,3587.6298216698883,5.008124290517557e-05,1.0014579943838409,
2025-09-08 09:30:00,3594.4,3597.57,3593.27,3597.57,hold,0.0,0.0,70.067487098055,1.5896494502920318,0.0017877281650724441,3590.9508780077413,3588.533474245353,0.000898635076258758,1.0014579943838409,
2025-09-08 09:45:00,3597.61,3598.83,3595.23,3597.97,hold,0.0,0.0,77.8352738249247,1.7439166287038934,0.0010600529748259202,3592.51068289491,3589.391340223048,0.00011118616177019369,1.0014579943838409,
2025-09-08 10:00:00,3598.06,3604.93,3596.44,3604.62,hold,0.0,0.0,85.40802213001433,2.17363729937959,0.002860052193170315,3595.2016422515967,3590.775763839135,0.001848264438002456,1.0014579943838409,
2025-09-08 10:15:00,3604.61,3610.08,3604.56,3608.97,hold,0.0,0.0,88.89228886168871,2.6017454290813338,0.003168805610453518,3598.2612773067976,3592.4297853083044,0.001206784626396118,1.0014579943838409,
2025-09-08 10:30:00,3608.89,3613.63,3608.8,3613.11,hold,0.0,0.0,94.12932501418116,2.9870691002535636,0.004207928359602819,3601.5609934608433,3594.3098048257316,0.001147141705251098,1.0014579943838409,
2025-09-08 10:45:00,3613.1,3613.21,3606.45,3609.47,hold,0.0,0.0,84.73262032085555,2.8220674389290705,0.0013454955029934546,3603.318550469545,3595.6880043870287,-0.001007442341916076,1.0014579943838409,
2025-09-08 11:00:00,3609.51,3610.08,3607.21,3608.93,hold,0.0,0.0,88.34680791747908,2.512184875803759,-1.1083494736663368e-05,3604.5655392540907,3596.8918221700264,-0.0001496064519167506,1.0014579943838409,
2025-09-08 11:15:00,3608.95,3617.11,3607.76,3612.71,hold,0.0,0.0,89.4257525929668,2.3977048564525747,-0.0001107079496611707,3606.3754194198486,3598.329838336387,0.0010474018614936575,1.0014579943838409,
2025-09-08 11:30:00,3612.7,3614.67,3611.25,3612.54,hold,0.0,0.0,88.86613770156055,2.1541559712925586,0.0008505403840453063,3607.745326215438,3599.6216712148976,-4.705608808897033e-05,1.0014579943838409,
2025-09-08 11:45:00,3612.5,3613.59,3609.66,3611.36,hold,0.0,0.0,86.02476623704798,1.7731108588736033,0.0006733297681031924,3608.548587056452,3600.6887920135437,-0.00032663998184101484,1.0014579943838409,
2025-09-08 12:00:00,3611.3,3613.89,3608.67,3612.82,hold,0.0,0.0,84.87831555920124,1.4902981435610245,3.0448056998810813e-05,3609.4977899327964,3601.7916291032216,0.0004042798280980975,1.0014579943838409,
2025-09-08 12:15:00,3612.88,3614.23,3611.15,3611.32,hold,0.0,0.0,79.46245983055769,1.0915841257140215,-0.00033771252359826587,3609.902725503286,3602.6578446392923,-0.0004151881355838327,1.0014579943838409,
2025-09-08 12:30:00,3611.31,3614.83,3610.53,3614.4,hold,0.0,0.0,79.50437317784235,0.930923623735918,0.0008417881352178469,3610.9021198358896,3603.7253133084478,0.0008528737414574827,1.0014579943838409,
2025-09-08 12:45:00,3614.41,3614.92,3613.45,3613.76,hold,0.0,0.0,77.93440736478703,0.6883690699880471,0.00026018456496590403,3611.537204316803,3604.6375575531347,-0.00017706949977858155,1.0014579943838409,
2025-09-08 13:00:00,3613.94,3620.94,3613.78,3620.94,hold,0.0,0.0,80.18599845001275,0.904685220352409,0.002663845906759832,3613.626714468625,3606.1195977755774,0.001986850261223694,1.0014579943838409,
2025-09-08 13:15:00,3620.87,3622.36,3616.5,3618.58,hold,0.0,0.0,75.33808704204556,0.7863905147686205,0.0011564851704293222,3614.7274445867083,3607.252361614161,-0.0006517644589526528,1.0014579943838409,
2025-09-08 13:30:00,3618.75,3619.1,3615.49,3617.69,hold,0.0,0.0,68.71956459467208,0.5565890338623669,0.0010875099619231943,3615.385790234107,3608.201237831056,-0.00024595283232642373,1.0014579943838409,
2025-09-08 13:45:00,3617.62,3617.65,3613.63,3616.97,hold,0.0,0.0,62.78772378516597,0.27852426364245364,-0.001096400382221252,3615.7378368487502,3608.9983980282327,-0.0001990220278687005,1.0014579943838409,
2025-09-08 14:00:00,3617.0,3617.31,3614.49,3616.1,hold,0.0,0.0,55.33737950731839,-0.02542184927833624,-0.0006853517125502417,3615.8183175490285,3609.6439982074844,-0.00024053282167113554,1.0014579943838409,
2025-09-08 14:15:00,3616.08,3617.46,3615.3,3616.9,hold,0.0,0.0,64.75963448549913,-0.2230230888003284,-0.00021837139168912056,3616.0586914270225,3610.303634734077,0.00022123281988895016,1.0014579943838409,
2025-09-08 14:30:00,3616.87,3618.16,3612.99,3614.44,hold,0.0,0.0,60.16980435585122,-0.5511481077351936,-0.0006994805044000518,3615.698982221018,3610.6796679400704,-0.0006801404517681187,1.0014579943838409,
2025-09-08 14:45:00,3614.32,3619.99,3613.54,3619.93,buy,0.0,0.0,62.534722222221994,-0.4352754418731539,0.0010591521252176772,3616.6392083941255,3611.5206072182455,0.0015189074932768776,1.0014579943838409,
2025-09-08 15:00:00,3619.88,3621.7,3615.86,3617.84,hold,0.0,0.0,58.62630208333382,-0.5299336764189286,0.00025989106693580233,3616.906050973209,3612.095097471132,-0.0005773592307032338,1.0014579943838409,
2025-09-08 15:15:00,3617.87,3618.32,3614.99,3617.97,hold,0.0,0.0,61.139197842938756,-0.6087034198897143,0.0009766381514149103,3617.1424840902737,3612.629179519211,3.593304292048849e-05,1.0014579943838409,
2025-09-08 15:30:00,3617.99,3620.93,3617.59,3620.11,hold,0.0,0.0,62.009884678748094,-0.5437244623577566,4.97247184338967e-05,3617.8019320702133,3613.309254108374,0.0005914919139740071,1.0014579943838409,
2025-09-08 15:45:00,3620.16,3626.15,3619.56,3624.2,buy,0.0,0.0,69.55069823922281,-0.2663692057591893,0.0017579550228865592,3619.2237249434997,3614.2993219167033,0.0011297999232067202,1.0014579943838409,
2025-09-08 16:00:00,3624.36,3632.07,3623.23,3630.71,hold,0.0,0.0,72.42232609293401,0.2846058355610239,0.003521311674778982,3621.776230511611,3615.7912017424574,0.0017962584846311636,1.0014579943838409,
2025-09-08 16:15:00,3630.74,3631.12,3624.18,3624.49,hold,0.0,0.0,62.78903456495782,0.16514990027189835,0.0012099079862213369,3622.37929039792,3616.582001584052,-0.0017131635410154722,1.0014579943838409,
2025-09-08 16:30:00,3624.41,3631.99,3620.51,3631.57,buy,0.0,0.0,62.70011947431304,0.48014141351631956,0.0020335522322167954,3624.4216703094935,3617.9445468945923,0.001953378268390926,1.0014579943838409,
2025-09-08 16:45:00,3631.79,3636.93,3628.7,3633.51,buy,0.0,0.0,68.01834419502798,0.7218066638051805,0.0007711990216789921,3626.4412991296063,3619.3595880859934,0.0005342042147060688,1.0014579943838409,
2025-09-08 17:00:00,3633.52,3637.67,3631.82,3635.01,hold,0.0,0.0,70.59942911512843,0.875119025813544,0.0029024773140498006,3628.345454878583,3620.7823528054487,0.0004128239636054243,1.0014579943838409,
2025-09-08 17:15:00,3634.61,3636.47,3629.37,3630.21,hold,0.0,0.0,64.35385949696459,0.560970766445096,-0.000374493676288834,3628.7597982388984,3621.6394116413167,-0.0013204915529806405,1.0014579943838409,
2025-09-08 17:30:00,3630.31,3636.69,3628.99,3636.0,buy,0.0,0.0,69.494514106583,0.6448459106561479,0.0006852877795848755,3630.368731963588,3622.9449196739247,0.0015949490525342114,1.0014579943838409,
2025-09-08 17:45:00,3636.03,3640.91,3635.66,3640.66,hold,0.0,0.0,71.63934426229483,0.900213845195859,0.0015543285988208755,3632.655680416124,3624.5553815217495,0.001281628162816295,1.0014579943838409,
2025-09-08 18:00:00,3640.75,3646.35,3640.4,3645.38,hold,0.0,0.0,77.06438068579416,1.2514606196235327,0.004178821610870909,3635.4833069903193,3626.4485286561357,0.0012964682227949442,1.0014579943838409,
2025-09-08 18:15:00,3645.47,3645.85,3636.49,3636.5,hold,0.0,0.0,63.68290668868703,0.7736168972710091,0.00013751375137505129,3635.7092387702487,3627.3622987783056,-0.002435960037088125,1.0014579943838409,
2025-09-08 18:30:00,3636.58,3637.88,3633.27,3636.1,hold,0.0,0.0,65.51138294257512,0.3405752309917913,-0.0012525201474458125,3635.7960745990827,3628.156635253005,-0.00010999587515470033,1.0014579943838409,
2025-09-08 18:45:00,3636.06,3640.4,3635.95,3639.32,hold,0.0,0.0,67.23163841807894,0.18855908839029922,-0.0016623781334181853,3636.57916913262,3629.171486593641,0.0008855642034049094,1.0014579943838409,
2025-09-08 19:00:00,3639.3,3640.86,3635.87,3639.87,hold,0.0,0.0,66.36845593107971,0.049830310354065155,0.0009267152481782226,3637.310464880927,3630.1440787214924,0.00015112713364029418,1.0014579943838409,
2025-09-08 19:15:00,3639.69,3641.74,3638.26,3641.18,hold,0.0,0.0,64.74470302188229,-0.02490996206471685,0.0013971012898434942,3638.170361574055,3631.147344292266,0.0003599029635674711,1.0014579943838409,
2025-09-08 19:30:00,3641.22,3641.54,3636.66,3639.32,hold,0.0,0.0,58.1333837143397,-0.25787068970211635,0.0,3638.4258367798207,3631.890312992969,-0.0005108234143875734,1.0014579943838409,
2025-09-08 19:45:00,3639.48,3640.79,3638.8,3640.59,hold,0.0,0.0,66.77782409337246,-0.37745171992580673,0.00019780926241885766,3638.9067619398606,3632.681193629972,0.00034896629040592764,1.0014579943838409,
2025-09-08 20:00:00,3640.58,3641.1,3633.84,3634.72,hold,0.0,0.0,53.36754329698483,-0.8744977479760392,-0.0017741501381420832,3637.9763703976696,3632.8665396636106,-0.0016123760159755252,1.0014579943838409,
2025-09-08 20:15:00,3634.72,3636.89,3634.72,3636.36,hold,0.0,0.0,53.066494512588626,-1.1008117373003783,-0.0008133387555917526,3637.617176975966,3633.184126966919,0.00045120394418285414,1.0014579943838409,
2025-09-08 20:30:00,3636.41,3637.1,3634.0,3634.62,hold,0.0,0.0,49.582530507385655,-1.3587671074998546,-0.0016398440912051004,3636.9511376479736,3633.3146608790175,-0.0004785004785005098,1.0014579943838409,
2025-09-08 20:45:00,3634.63,3635.5,3632.51,3633.37,hold,0.0,0.0,53.66079703429077,-1.5886646751195466,-0.00037141788088213,3636.1553292817575,3633.3196917081978,-0.0003439149071979841,1.0014579943838409,
2025-09-08 21:00:00,3633.39,3635.49,3631.77,3634.06,hold,0.0,0.0,47.45139253809773,-1.6614973893155716,-0.0006325006325006433,3635.6897005524784,3633.386992461998,0.00018990634039472987,1.0014579943838409,
2025-09-08 21:15:00,3634.08,3634.51,3632.97,3633.57,hold,0.0,0.0,39.53968722337043,-1.703584839677525,-0.0002888885220462267,3635.218655985261,3633.403629510907,-0.0001348354182374445,1.0014579943838409,
2025-09-08 21:30:00,3633.58,3635.19,3632.71,3634.78,hold,0.0,0.0,32.554312047400074,-1.6118226176686967,0.0003880694781979166,3635.121176877426,3633.5287541008247,0.00033300583173012654,1.0014579943838409,
2025-09-08 21:45:00,3634.79,3636.59,3634.27,3636.03,hold,0.0,0.0,48.96703296703343,-1.4347499650889093,0.000542093416179279,3635.3231375713317,3633.756140091659,0.00034389976834914293,1.0014579943838409,
2025-09-08 22:00:00,3636.04,3636.81,3633.94,3634.33,hold,0.0,0.0,46.32016632016646,-1.3984808512824864,0.0002091606876981622,3635.1024403332585,3633.8083091742355,-0.0004675428970608575,1.0014579943838409,
2025-09-08 22:15:00,3634.56,3634.6,3632.59,3633.39,hold,0.0,0.0,36.380339917317016,-1.4006771093948722,-0.0003824165424043402,3634.7218980369794,3633.7702810674864,-0.0002586446470188575,1.0014579943838409,
2025-09-08 22:30:00,3633.42,3636.21,3632.69,3635.74,hold,0.0,0.0,41.2388629613916,-1.21371504552687,-7.97573177340194e-05,3634.948142917651,3633.949346424987,0.0006467789034483307,1.0014579943838409,
2025-09-08 22:45:00,3635.75,3637.63,3634.93,3636.5,hold,0.0,0.0,39.83492615117363,-1.0166968537487047,0.0005970839191817845,3635.2930000470624,3634.1812240227155,0.00020903584964826472,1.0014579943838409,
2025-09-08 23:00:00,3636.52,3637.83,3635.26,3635.86,hold,0.0,0.0,42.064220183486555,-0.9107311665440476,0.000679805911284026,3635.4190000366043,3634.3338400206508,-0.0001759934002474317,1.0014579943838409,
2025-09-08 23:15:00,3635.87,3636.14,3634.47,3634.9,hold,0.0,0.0,36.761284318288155,-0.8857362335199879,-0.0002310396232952927,3635.303666695137,3634.3853091096826,-0.0002640365690648183,1.0014579943838409,
2025-09-08 23:30:00,3635.03,3637.15,3634.92,3637.03,hold,0.0,0.0,56.50704225352192,-0.7135871230047965,0.0001457445345800501,3635.68729631844,3634.625735554257,0.0005859858593084688,1.0014579943838409,
2025-09-08 23:45:00,3637.01,3637.68,3636.41,3636.76,hold,0.0,0.0,51.22100122100146,-0.6097649494902702,0.0002475342834982186,3635.9256749143424,3634.8197595947795,-7.42363961804271e-05,1.0014579943838409,
2025-09-09 01:00:00,3636.12,3636.82,3633.97,3634.31,hold,0.0,0.0,49.09303686366315,-0.6919440357275,-0.00016231533192112568,3635.5666360444884,3634.7734178134356,-0.0006736765692539892,1.0014579943838409,
2025-09-09 01:15:00,3634.26,3635.28,3630.61,3632.22,hold,0.0,0.0,46.79308421639698,-0.8618457052421133,-0.0013225076504731481,3634.8229391457135,3634.5412889213053,-0.0005750747734784012,1.0014579943838409,
2025-09-09 01:30:00,3632.23,3633.23,3628.86,3630.45,hold,0.0,0.0,40.504997369805366,-1.0554376911030054,-0.0017350608783643917,3633.8511748911105,3634.169353564823,-0.0004873052843715753,1.0014579943838409,
2025-09-09 01:45:00,3630.53,3631.32,3629.3,3629.5,hold,0.0,0.0,39.54802259887002,-1.198993856176682,-0.0013234974451821202,3632.884247137531,3633.7448668771117,-0.0002616755498628942,1.0014579943838409,
2025-09-09 02:00:00,3629.64,3631.89,3628.89,3630.46,hold,0.0,0.0,38.76170655567117,-1.1790385993253927,-0.0004845521471716907,3632.345525551413,3633.446242615556,0.000264499242319971,1.0014579943838409,
2025-09-09 02:15:00,3630.44,3631.16,3628.19,3631.1,hold,0.0,0.0,36.75443310048324,-1.0753780234517745,0.0001790411656956703,3632.0687420955437,3633.2329478323236,0.00017628620064669143,1.0014579943838409,
2025-09-09 02:30:00,3631.11,3631.77,3629.99,3630.73,hold,0.0,0.0,39.58333333333371,-0.9866914703488859,0.0003388896542222408,3631.77124385209,3633.0054071202944,-0.0001018974966263686,1.0014579943838409,
2025-09-09 02:45:00,3630.8,3636.19,3630.71,3634.99,hold,0.0,0.0,53.88349514563086,-0.6143147873604892,0.00124777576395263,3632.48652299607,3633.1858246548127,0.0011733177625434799,1.0014579943838409,
2025-09-09 03:00:00,3635.03,3637.22,3633.51,3637.1,hold,0.0,0.0,53.33988212180776,-0.21945505754090755,0.0016523918371842417,3633.5117401080547,3633.541658777102,0.0005804692722677363,1.0014579943838409,
2025-09-09 03:15:00,3637.1,3640.87,3636.42,3636.83,hold,0.0,0.0,50.830397584297764,0.017411553533035473,0.001680102899416891,3634.249131195154,3633.8405988882746,-7.423496741909563e-05,1.0014579943838409,
2025-09-09 03:30:00,3636.8,3639.1,3636.66,3637.73,hold,0.0,0.0,54.6448087431691,0.2174611816697265,0.0007537847421863475,3635.022657596231,3634.194180807523,0.00024746826219534945,1.0014579943838409,
2025-09-09 03:45:00,3637.72,3640.13,3637.52,3638.58,hold,0.0,0.0,59.19080919080879,0.38026118488107263,0.00040691759918609627,3635.8131781304023,3634.592891643203,0.00023366220142784222,1.0014579943838409,
2025-09-09 04:00:00,3638.59,3641.87,3636.07,3639.74,buy,0.0,0.0,57.11286089238746,0.530096383274299,0.0008001473810983484,3636.6858052125353,3635.06081058473,0.00031880568793307695,1.0014579943838409,
2025-09-09 04:15:00,3639.75,3645.99,3638.12,3644.51,buy,0.0,0.0,66.45435244161345,0.8931244539843426,0.0018637996772712384,3638.4245151653054,3635.9198278043004,0.0013105331699518885,1.0014579943838409,
2025-09-09 04:30:00,3644.53,3646.52,3642.48,3644.0,hold,0.0,0.0,72.42017584451642,1.0317542792406134,0.0014895920936188745,3639.663511795238,3636.6543889130007,-0.00013993650723975737,1.0014579943838409,
2025-09-09 04:45:00,3643.85,3647.4,3643.66,3646.41,hold,0.0,0.0,82.35294117647095,1.2064644286901605,0.0018325484787375945,3641.1627313962963,3637.541262648182,0.0006613611416026455,1.0014579943838409,
2025-09-09 05:00:00,3646.38,3653.36,3644.6,3650.58,hold,0.0,0.0,91.36868064118407,1.5041997434662044,0.0016655188214600436,3643.2554577526753,3638.7266024074383,0.0011435905452212847,1.0014579943838409,
2025-09-09 05:15:00,3651.28,3653.9,3650.65,3653.66,hold,0.0,0.0,95.65381708238817,1.79044744224649,0.0026509330406145892,3645.567578252081,3640.0841840067615,0.0008437015487949839,1.0014579943838409,
2025-09-09 05:30:00,3653.73,3654.38,3650.95,3652.87,hold,0.0,0.0,92.6207683529857,1.8034341976343518,0.0017716054969134643,3647.1903386405074,3641.246530915238,-0.00021622154223432943,1.0014579943838409,
2025-09-09 05:45:00,3652.88,3652.92,3647.1,3647.67,hold,0.0,0.0,76.85575364667781,1.3589192117028506,-0.0007971336061666223,3647.296930053729,3641.8304826502163,-0.001423538204206487,1.0014579943838409,
2025-09-09 06:00:00,3647.57,3651.92,3643.75,3648.46,hold,0.0,0.0,78.3498560921011,1.0301237621839237,-0.0014232304045805888,3647.5553900417895,3642.4331660456514,0.00021657660917795418,1.0014579943838409,
2025-09-09 06:15:00,3648.37,3649.12,3645.33,3648.75,hold,0.0,0.0,75.20146520146542,0.7568383846665401,-0.0011278802694867363,3647.8208589213923,3643.007423677865,7.94855911809833e-05,1.0014579943838409,
2025-09-09 06:30:00,3648.74,3649.0,3642.74,3645.29,hold,0.0,0.0,64.29319371727753,0.2916304888560739,-0.0006524713035993557,3647.25844582775,3643.2149306162414,-0.0009482699554642648,1.0014579943838409,
2025-09-09 06:45:00,3645.25,3646.88,3644.25,3645.94,hold,0.0,0.0,65.69066482948685,-0.007857843231066308,-0.0006907023785377442,3646.965457866028,3643.4626641965833,0.0001783122879113197,1.0014579943838409,
2025-09-09 07:00:00,3645.96,3648.85,3645.75,3648.34,hold,0.0,0.0,67.37635113003613,-0.0760778687525443,-0.00011236724905783202,3647.2709116735778,3643.90605836053,0.0006582664552901019,1.0014579943838409,
2025-09-09 07:15:00,3648.43,3651.77,3647.72,3651.66,buy,0.0,0.0,69.8181818181817,0.06311845389948578,0.0017474604215301781,3648.2462646350054,3644.610962145937,0.0009100029054309733,1.0014579943838409,
2025-09-09 07:30:00,3651.67,3655.38,3651.24,3655.28,hold,0.0,0.0,71.9120135363793,0.3440238634406181,0.0025617536218369708,3649.809316938338,3645.580874678124,0.0009913299704793488,1.0014579943838409,
2025-09-09 07:45:00,3655.24,3657.06,3654.75,3655.06,buy,0.6666666666666666,-0.0014558717310335645,67.06567453898353,0.453180328507647,0.0018419335917156943,3650.976135396486,3646.4426133437487,-6.0186907706150095e-05,1.0,
2025-09-09 08:00:00,3654.81,3656.79,3654.5,3654.99,buy,0.0,-3.1752539342733144e-05,68.0341319330484,0.4575054801713154,0.0009119140336175668,3651.8681053083783,3647.2196484943165,-1.915153239617773e-05,0.9999682474606573,
2025-09-09 08:15:00,3655.19,3656.26,3652.97,3654.65,hold,0.0,0.0,64.50704225352149,0.37762414715333126,-0.00017235341752208644,3652.486304128739,3647.895134994833,-9.302351032414169e-05,0.9999682474606573,
2025-09-09 08:30:00,3654.56,3658.58,3654.56,3656.94,buy,0.0,0.0,61.99095022624459,0.41613110638433337,0.0005143554414974716,3653.476014322353,3648.7173954498485,0.0006265989903273539,0.9999682474606573,
2025-09-09 08:45:00,3656.9,3659.22,3654.78,3655.29,hold,0.0,0.0,53.24830609804723,0.27443291279586735,8.207956793326865e-05,3653.87912225072,3649.3149049544077,-0.0004511969023281992,0.9999682474606573,
2025-09-09 09:00:00,3655.46,3656.41,3638.36,3643.07,hold,0.0,0.0,36.582694414020075,-0.6479645206472977,-0.0031685660733585808,3651.477095083894,3648.7471863221886,-0.003343100000273491,0.9999682474606573,
2025-09-09 09:15:00,3643.2,3646.29,3636.65,3638.53,hold,0.0,0.0,37.255995538204346,-1.51973901499005,-0.005034263619310142,3648.599962843029,3647.8183512019896,-0.0012462016925285369,0.9999682474606573,
2025-09-09 09:30:00,3638.65,3649.73,3637.64,3649.67,hold,0.0,0.0,51.30924042415065,-1.3099594110142099,-0.001537497708800073,3648.837748877912,3647.9866829108996,0.0030616760065191873,0.9999682474606573,
2025-09-09 09:45:00,3649.5,3649.72,3644.44,3647.48,hold,0.0,0.0,48.6801080856371,-1.280983441096195,0.0012105175030949766,3648.5360269050434,3647.9406208280907,-0.000600054251480242,0.9999682474606573,
2025-09-09 10:00:00,3648.08,3648.4,3645.2,3646.99,hold,0.0,0.0,51.88303057155495,-1.2554410056114862,0.0023251148128500265,3648.1924653705896,3647.8542007528094,-0.00013433932468454035,0.9999682474606573,
2025-09-09 10:15:00,3647.07,3650.85,3643.94,3650.7,hold,0.0,0.0,54.93775933609932,-0.9624940276306906,0.00028221729635813375,3648.749695288236,3648.112909775281,0.0010172772615224535,0.9999682474606573,
2025-09-09 10:30:00,3650.62,3650.62,3645.13,3645.26,hold,0.0,0.0,46.99453551912575,-1.099037732908545,-0.0006086393893866004,3647.9742074464057,3647.853554341165,-0.0014901251814719574,0.9999682474606573,
2025-09-09 10:45:00,3645.2,3645.51,3641.61,3644.32,sell,0.0,0.0,42.48874334834254,-1.207935614692192,-0.000732110589828805,3647.162161347205,3647.532322128332,-0.00025786912319014643,0.9999682474606573,
2025-09-09 11:00:00,3643.86,3646.11,3642.06,3642.87,sell,-0.33333333333333326,3.1753547598434295e-05,36.7102163204109,-1.3235909019297216,-0.0021447941490673195,3646.208347714493,3647.10847466212,-0.00039787943978586426,1.0,
2025-09-09 11:15:00,3642.91,3646.7,3642.36,3645.51,hold,0.0,-0.002741644419765432,40.276929342293116,-1.173387782310421,6.858221361438765e-05,3646.0531593334954,3646.9631587837457,0.0007247033245765255,0.9972583555802346,
2025-09-09 11:30:00,3645.46,3650.64,3643.72,3650.34,hold,0.0,0.0,45.684054204566884,-0.7219885876679486,0.0016518856741449817,3647.005790592719,3647.27014434886,0.001324917501254852,0.9972583555802346,
2025-09-09 11:45:00,3650.31,3650.99,3646.31,3648.18,hold,0.0,0.0,44.19105764050979,-0.5499085320738097,0.0014576419142049435,3647.26672601656,3647.352858498964,-0.0005917257022634015,0.9972583555802346,
2025-09-09 12:00:00,3648.2,3655.46,3647.72,3655.44,buy,0.0,0.0,48.76360039564789,0.040494723553721856,0.002723898713760109,3649.0830091239914,3648.0880531808766,0.0019900333865106035,0.9972583555802346,
2025-09-09 12:15:00,3655.16,3656.6,3653.37,3653.69,buy,0.0,0.0,48.68334430546421,0.2870554957774525,0.0009177227326768733,3650.106784874216,3648.597321073524,-0.00047873853763158447,0.9972583555802346,
2025-09-09 12:30:00,3653.75,3654.82,3651.62,3654.09,buy,0.0,0.0,61.258684102983004,0.44173105730501505,0.0016199858559611258,3650.9919437910576,3649.096655521386,0.0001094783629700391,0.9972583555802346,
2025-09-09 12:45:00,3654.16,3654.69,3652.36,3653.65,hold,0.0,0.0,66.85994647635988,0.4760927683169214,-0.0004896811327774753,3651.5826229486006,3649.5105959285324,-0.00012041301664711401,0.9972583555802346,
2025-09-09 13:00:00,3653.77,3656.04,3652.2,3653.7,hold,0.0,0.0,55.970370370369835,0.4634283345687582,2.736959074267631e-06,3652.053151182245,3649.89145084412,1.368494519171648e-05,0.9972583555802346,
2025-09-09 13:15:00,3653.74,3654.26,3652.76,3653.16,hold,0.0,0.0,58.84735202492163,0.38324404630709297,-0.00025450933064052883,3652.2991175861903,3650.188591676472,-0.00014779538549958282,0.9972583555802346,
