time,close,signal,position,strategy_returns,osc,heat_zone,wma,returns,cumulative,total_commission
2025-09-08 13:30:00,3617.69,buy,0.0,0.0,204.27181898706806,2.0,3598.1755045885275,-0.00024595283232642373,1.0070777284591648,
2025-09-08 13:45:00,3616.97,buy,0.0,0.0,194.1071972642622,2.0,3598.430627482093,-0.0001990220278687005,1.0070777284591648,
2025-09-08 14:00:00,3616.1,buy,0.0,0.0,184.15448640882082,2.0,3598.593169595059,-0.00024053282167113554,1.0070777284591648,
2025-09-08 14:15:00,3616.9,buy,1.0,-0.007027986280655485,191.00553814929282,2.0,3598.7703273354837,0.00022123281988895016,1.0,
2025-09-08 14:30:00,3614.44,hold,0.6666666666666666,-0.002567464886812809,157.37478978839962,2.0,3599.477591860868,-0.0006801404517681187,0.9974325351131872,
2025-09-08 14:45:00,3619.93,hold,0.0,-0.0055989784266858855,202.71327589061642,2.0,3600.5808151029646,0.0015189074932768776,0.9918479318670138,
2025-09-08 15:00:00,3617.84,buy,0.6666666666666666,0.008219070556149788,175.91637108316846,2.0,3601.021515342594,-0.0005773592307032338,1.0,
2025-09-08 15:15:00,3617.97,hold,0.0,-0.00022951423890460454,177.10788911883736,2.0,3601.065229091496,3.593304292048849e-05,0.9997704857610954,
2025-09-08 15:30:00,3620.11,buy,0.33333333333333326,0.00022956692778319798,193.69391690886158,2.0,3601.6381859200696,0.0005914919139740071,1.0,
2025-09-08 15:45:00,3624.2,hold,0.0,-0.004187821271394387,227.34381956181042,2.0,3602.483436323997,0.0011297999232067202,0.9958121787286056,
2025-09-08 16:00:00,3630.71,buy,0.0,0.0,277.9070154362194,2.0,3604.0320381461847,0.0017962584846311636,0.9958121787286056,
2025-09-08 16:15:00,3624.49,buy,0.0,0.0,198.63355330664757,2.0,3605.390390681799,-0.0017131635410154722,0.9958121787286056,
2025-09-08 16:30:00,3631.57,buy,0.0,0.0,248.72184243218902,2.0,3607.4424889530233,0.001953378268390926,0.9958121787286056,
2025-09-08 16:45:00,3633.51,buy,0.0,0.0,257.1462068631826,2.0,3608.4673023522155,0.0005342042147060688,0.9958121787286056,
2025-09-08 17:00:00,3635.01,buy,0.0,0.0,267.2812747664328,2.0,3609.048435219387,0.0004128239636054243,0.9958121787286056,
2025-09-08 17:15:00,3630.21,buy,0.0,0.0,206.54111688061596,2.0,3610.141638919412,-0.0013204915529806405,0.9958121787286056,
2025-09-08 17:30:00,3636.0,buy,0.0,0.0,250.38089542210543,2.0,3611.5397895644237,0.0015949490525342114,0.9958121787286056,
2025-09-08 17:45:00,3640.66,buy,0.0,0.0,283.5382005811558,2.0,3612.8993418575,0.001281628162816295,0.9958121787286056,
2025-09-08 18:00:00,3645.38,buy,0.0,0.0,314.67984949863074,2.0,3614.5319343536494,0.0012964682227949442,0.9958121787286056,
2025-09-08 18:15:00,3636.5,buy,0.0,0.0,203.53785428041883,2.0,3616.4446010663332,-0.002435960037088125,0.9958121787286056,
2025-09-08 18:30:00,3636.1,buy,0.0,0.0,192.48605474284392,2.0,3617.1566774085377,-0.00010999587515470033,0.9958121787286056,
2025-09-08 18:45:00,3639.32,buy,0.0,0.0,214.8383701663357,2.0,3618.223946241517,0.0008855642034049094,0.9958121787286056,
2025-09-08 19:00:00,3639.87,buy,0.0,0.0,217.18179608242193,2.0,3618.536883716212,0.00015112713364029418,0.9958121787286056,
2025-09-08 19:15:00,3641.18,buy,0.6666666666666666,0.004205432872633752,228.14586586719423,2.0,3618.897221426617,0.0003599029635674711,1.0,
2025-09-08 19:30:00,3639.32,hold,0.0,0.001756537843504935,202.6010635515568,2.0,3619.582401787744,-0.0005108234143875734,1.001756537843505,
2025-09-08 19:45:00,3640.59,buy,1.0,-0.001753457828472249,210.5879650630697,2.0,3620.1638097407426,0.00034896629040592764,1.0,
2025-09-08 20:00:00,3634.72,hold,0.6666666666666666,-0.005972809505654597,138.35029567540153,2.0,3621.320497163246,-0.0016123760159755252,0.9940271904943454,
2025-09-08 20:15:00,3636.36,hold,0.0,-0.0017487917449641177,154.30110362945035,2.0,3621.5231773805103,0.00045120394418285414,0.992288843949339,
2025-09-08 20:30:00,3634.62,buy,0.0,0.0,133.69941995523095,2.0,3621.849967301816,-0.0004785004785005098,0.992288843949339,
2025-09-08 20:45:00,3633.37,buy,0.0,0.0,118.29065529600699,2.0,3622.1304950963945,-0.0003439149071979841,0.992288843949339,
2025-09-08 21:00:00,3634.06,buy,0.6666666666666666,0.0077710800616990205,114.27843576687059,2.0,3623.286400468078,0.00018990634039472987,1.0,
2025-09-08 21:15:00,3633.57,hold,0.0,0.00038577514595394824,100.07955763457954,2.0,3624.2153635887807,-0.0001348354182374445,1.000385775145954,
2025-09-08 21:30:00,3634.78,buy,0.6666666666666666,-0.0003856263808804661,105.37968832059178,2.0,3624.9705209533013,0.00033300583173012654,1.0,
2025-09-08 21:45:00,3636.03,hold,0.33333333333333326,-0.0013507779915924445,117.68814746113021,2.0,3625.1098344852294,0.00034389976834914293,0.9986492220084076,
2025-09-08 22:00:00,3634.33,hold,0.0,0.0016016702891328283,91.31222611424491,2.0,3625.876953291926,-0.0004675428970608575,1.0002487287965642,
2025-09-08 22:15:00,3633.39,buy,1.0,-0.0002486669459339508,80.07935882688358,2.0,3626.009646052438,-0.0002586446470188575,1.0,
2025-09-08 22:30:00,3635.74,hold,0.6666666666666666,0.0022506137076891974,92.35009440705878,2.0,3627.2540421750296,0.0006467789034483307,1.0022506137076892,
2025-09-08 22:45:00,3636.5,hold,0.0,-0.0008622969115628099,93.3928934135291,2.0,3627.923823990729,0.00020903584964826472,1.001386376098877,
2025-09-08 23:00:00,3635.86,buy,1.0,-0.0013844567211688252,80.70895256410662,2.0,3628.4514024083305,-0.0001759934002474317,1.0,
2025-09-08 23:15:00,3634.9,hold,0.0,-0.0010632833700049416,63.819491459893456,2.0,3629.0618567407405,-0.0002640365690648183,0.9989367166299951,
2025-09-08 23:30:00,3637.03,buy,0.6666666666666666,0.0010644151449272776,84.7261179608249,2.0,3629.2841688437857,0.0005859858593084688,1.0,
2025-09-08 23:45:00,3636.76,hold,0.33333333333333326,0.00016926300481667766,76.14173264806256,2.0,3629.8177013840805,-7.42363961804271e-05,1.0001692630048167,
2025-09-09 01:00:00,3634.31,hold,0.0,0.0023509434935697904,48.0743089788954,2.0,3629.929949708933,-0.0006736765692539892,1.0025206044261463,
2025-09-09 01:15:00,3632.22,buy,0.0,0.0,22.79409789575765,2.0,3630.1442326810247,-0.0005750747734784012,1.0025206044261463,
2025-09-09 01:30:00,3630.45,buy,0.0,0.0,1.0838295090992045,2.0,3630.351346586593,-0.0004873052843715753,1.0025206044261463,
2025-09-09 01:45:00,3629.5,sell,-1.0,-0.0025142669537342455,-11.8306347082814,-2.0,3630.5746830262656,-0.0002616755498628942,1.0,
2025-09-09 02:00:00,3630.46,hold,-1.0,-0.0009600000000000719,-5.7443429258313,-2.0,3630.9819941860133,0.000264499242319971,0.9990399999999999,
2025-09-09 02:15:00,3631.1,hold,-0.6666666666666666,-0.001696604864041551,0.298853302395965,2.0,3631.072849775184,0.00017628620064669143,0.9973450238766279,
2025-09-09 02:30:00,3630.73,hold,0.0,0.000264944423728819,-10.720639395470737,-2.0,3631.70270505363,-0.0001018974966263686,0.9976092648792378,
2025-09-09 02:45:00,3634.99,buy,0.0,0.0,31.91507118070456,2.0,3632.0853774567727,0.0011733177625434799,0.9976092648792378,
2025-09-09 03:00:00,3637.1,buy,0.6666666666666666,0.0023964644324465656,52.86759501345906,2.0,3632.2822818016134,0.0005804692722677363,1.0,
2025-09-09 03:15:00,3636.83,hold,0.0,0.00016754258854567716,48.69824251217368,2.0,3632.385993181309,-7.423496741909563e-05,1.0001675425885457,
2025-09-09 03:30:00,3637.73,buy,0.6666666666666666,-0.00016751452272900647,56.7613740138388,2.0,3632.5464945636822,0.00024746826219534945,1.0,
2025-09-09 03:45:00,3638.58,hold,0.0,-0.0009490176515375426,64.3724221114222,2.0,3632.6956525223727,0.00023366220142784222,0.9990509823484625,
2025-09-09 04:00:00,3639.74,buy,0.0,0.0,71.75148875943314,2.0,3633.149625757446,0.00031880568793307695,0.9990509823484625,
2025-09-09 04:15:00,3644.51,buy,0.0,0.0,111.03429892886493,2.0,3634.23932734908,0.0013105331699518885,0.9990509823484625,
2025-09-09 04:30:00,3644.0,buy,0.6666666666666666,0.0009499191415704988,101.94705452779867,2.0,3634.5816213674493,-0.00013993650723975737,1.0,
2025-09-09 04:45:00,3646.41,hold,0.33333333333333326,-0.002516328184350436,124.85046825033976,2.0,3634.8424792661376,0.0006613611416026455,0.9974836718156496,
2025-09-09 05:00:00,3650.58,hold,0.0,-0.0042795386783525124,160.47864831485182,2.0,3635.656127621312,0.0011435905452212847,0.9932149018610894,
2025-09-09 05:15:00,3653.66,buy,0.0,0.0,184.2449576274333,2.0,3636.520612816708,0.0008437015487949839,0.9932149018610894,
2025-09-09 05:30:00,3652.87,buy,0.0,0.0,170.8263513353902,2.0,3636.9718747866204,-0.00021622154223432943,0.9932149018610894,
2025-09-09 05:45:00,3647.67,buy,0.0,0.0,101.66433360670528,2.0,3638.165503115443,-0.001423538204206487,0.9932149018610894,
2025-09-09 06:00:00,3648.46,buy,0.0,0.0,103.81837188140257,2.0,3638.6877842915474,0.00021657660917795418,0.9932149018610894,
2025-09-09 06:15:00,3648.75,buy,0.0,0.0,105.48294297948888,2.0,3638.8129793566172,7.94855911809833e-05,0.9932149018610894,
2025-09-09 06:30:00,3645.29,buy,0.0,0.0,66.15244275322897,2.0,3639.078748692571,-0.0009482699554642648,0.9932149018610894,
2025-09-09 06:45:00,3645.94,buy,1.0,0.006831450198941491,68.22043134945382,2.0,3639.5427654910677,0.0001783122879113197,1.0,
2025-09-09 07:00:00,3648.34,hold,0.0,0.0022977733577629333,89.53119284305227,2.0,3639.967490501282,0.0006582664552901019,1.002297773357763,
2025-09-09 07:15:00,3651.66,buy,0.0,0.0,121.05358576534631,2.0,3640.3345896765513,0.0009100029054309733,1.002297773357763,
2025-09-09 07:30:00,3655.28,buy,0.0,0.0,156.26518153183682,2.0,3640.649672379082,0.0009913299704793488,1.002297773357763,
2025-09-09 07:45:00,3655.06,buy,0.6666666666666666,-0.0022925056992446624,149.21622126359338,2.0,3641.1091786091815,-6.0186907706150095e-05,1.0,
2025-09-09 08:00:00,3654.99,hold,0.0,-2.7529841455598003e-05,148.5547790719486,2.0,3641.1435061522616,-1.915153239617773e-05,0.9999724701585444,
2025-09-09 08:15:00,3654.65,buy,0.0,0.0,143.64797484828995,2.0,3641.2683292550328,-9.302351032414169e-05,0.9999724701585444,
2025-09-09 08:30:00,3656.94,buy,0.0,0.0,163.5684182862243,2.0,3641.695586984142,0.0006265989903273539,0.9999724701585444,
2025-09-09 08:45:00,3655.29,buy,0.6666666666666666,2.7530599368663644e-05,142.8327654610164,2.0,3641.963702982487,-0.0004511969023281992,1.0,
2025-09-09 09:00:00,3643.07,hold,0.0,0.012123785898090933,9.662026327685679,2.0,3642.154938472584,-0.003343100000273491,1.012123785898091,
2025-09-09 09:15:00,3638.53,sell,0.0,0.0,-36.48383921345913,-2.0,3642.009463745788,-0.0012462016925285369,1.012123785898091,
2025-09-09 09:30:00,3649.67,buy,0.0,0.0,66.96199469824214,2.0,3643.2341487655626,0.0030616760065191873,1.012123785898091,
2025-09-09 09:45:00,3647.48,buy,0.0,0.0,42.0802527362708,2.0,3643.4296494333757,-0.000600054251480242,1.012123785898091,
2025-09-09 10:00:00,3646.99,buy,0.0,0.0,35.38309771221111,2.0,3643.594036430875,-0.00013433932468454035,1.012123785898091,
2025-09-09 10:15:00,3650.7,buy,0.0,0.0,69.88069984366976,2.0,3643.961683636874,0.0010172772615224535,1.012123785898091,
2025-09-09 10:30:00,3645.26,buy,0.0,0.0,12.137342347224934,2.0,3644.0866588406093,-0.0014901251814719574,1.012123785898091,
2025-09-09 10:45:00,3644.32,buy,0.0,0.0,1.9116453485052978,2.0,3644.134887734323,-0.00025786912319014643,1.012123785898091,
2025-09-09 11:00:00,3642.87,sell,-0.6666666666666666,-0.011978560396476712,-13.91606759651192,-2.0,3644.2199281371995,-0.00039787943978586426,1.0,
2025-09-09 11:15:00,3645.51,hold,0.0,-0.002746410219317319,12.018912025058853,2.0,3644.340571878874,0.0007247033245765255,0.9972535897806827,
2025-09-09 11:30:00,3650.34,buy,0.0,0.0,57.35642533987315,2.0,3644.735818392892,0.001324917501254852,0.9972535897806827,
2025-09-09 11:45:00,3648.18,buy,0.0,0.0,33.57310325952069,2.0,3644.889835880567,-0.0005917257022634015,0.9972535897806827,
2025-09-09 12:00:00,3655.44,buy,0.0,0.0,99.08501224109798,2.0,3645.6901338804882,0.0019900333865106035,0.9972535897806827,
2025-09-09 12:15:00,3653.69,buy,0.0,0.0,79.52202236360488,2.0,3645.8597845459453,-0.00047873853763158447,0.9972535897806827,
2025-09-09 12:30:00,3654.09,buy,0.0,0.0,82.8478368174947,2.0,3645.938435639853,0.0001094783629700391,0.9972535897806827,
2025-09-09 12:45:00,3653.65,buy,1.0,0.002753973760998285,77.26361574079482,2.0,3646.0525141369762,-0.00012041301664711401,1.0,
2025-09-09 13:00:00,3653.7,hold,0.6666666666666666,-5.0251840401194237e-05,76.35318058408545,2.0,3646.2153267668837,1.368494519171648e-05,0.9999497481595988,
2025-09-09 13:15:00,3653.16,hold,0.0,0.0004331479744357214,70.50819589563854,2.0,3646.267400802026,-0.00014779538549958282,1.0003828743675518,
2025-09-09 13:30:00,3650.39,buy,0.0,0.0,38.67074822865695,2.0,3646.6034376749462,-0.0007582476540857197,1.0003828743675518,
2025-09-09 13:45:00,3651.82,buy,0.6666666666666666,-0.00038272783087556217,49.9800557513068,2.0,3646.91515724879,0.0003917389648777636,1.0,
2025-09-09 14:00:00,3652.86,hold,0.0,-0.0011469417042833108,57.72234653322951,2.0,3647.2105985001,0.0002847895022208835,0.9988530582957167,
2025-09-09 14:15:00,3652.75,buy,1.0,0.0011482586900621872,55.08781001063069,2.0,3647.3576195414894,-3.0113390603547785e-05,1.0,
2025-09-09 14:30:00,3653.08,hold,1.0,0.00032999999999994145,56.89953621440496,2.0,3647.5111285916237,9.034289234133297e-05,1.00033,
2025-09-09 14:45:00,3648.04,hold,0.0,-0.004807933547246956,4.295975993705925,2.0,3647.6186721544173,-0.0013796577134910226,0.9955204798346824,
2025-09-09 15:00:00,3654.44,buy,0.0,0.0,65.2448227609868,2.0,3648.006012293071,0.0017543667284349862,0.9955204798346824,
2025-09-09 15:15:00,3649.38,buy,0.0,0.0,9.016919171766045,2.0,3648.4891193689105,-0.0013846170685521964,0.9955204798346824,
2025-09-09 15:30:00,3646.56,sell,0.0,0.0,-20.90143573046065,-2.0,3648.632377352675,-0.0007727339986518533,0.9955204798346824,
2025-09-09 15:45:00,3647.48,sell,-0.6666666666666666,0.0044996765571929664,-11.793599787780291,-2.0,3648.6486749773703,0.0002522925716290647,1.0,
2025-09-09 16:00:00,3652.79,hold,0.0,-0.005406497674794286,39.2808819458231,2.0,3648.8838305375434,0.0014557996205599721,0.9945935023252057,
2025-09-09 16:15:00,3660.52,buy,0.0,0.0,109.3012123760399,2.0,3649.576762616911,0.0021161906378412976,0.9945935023252057,
2025-09-09 16:30:00,3663.64,buy,0.0,0.0,135.86391231584844,2.0,3649.9591833493555,0.0008523379192026947,0.9945935023252057,
2025-09-09 16:45:00,3666.14,buy,0.0,0.0,155.48771535466744,2.0,3650.426411486257,0.000682381456693415,0.9945935023252057,
2025-09-09 17:00:00,3651.4,buy,0.0,0.0,8.278565661210173,2.0,3650.538888435618,-0.004020577501131939,0.9945935023252057,
2025-09-09 17:15:00,3653.25,buy,0.0,0.0,24.926479196727865,2.0,3650.6351375528257,0.0005066549816508115,0.9945935023252057,
2025-09-09 17:30:00,3646.54,sell,0.0,0.0,-36.86637866242159,-2.0,3650.4630250862256,-0.0018367207281188014,0.9945935023252057,
2025-09-09 17:45:00,3645.05,sell,0.0,0.0,-49.63229577950166,-2.0,3650.3485950005324,-0.0004086065146686746,0.9945935023252057,
2025-09-09 18:00:00,3635.32,sell,0.0,0.0,-131.44489795935115,-2.0,3649.452035314304,-0.002669373533970787,0.9945935023252057,
2025-09-09 18:15:00,3640.3,sell,0.0,0.0,-82.30677400510397,-2.0,3649.231272660842,0.0013698931593366659,0.9945935023252057,
2025-09-09 18:30:00,3643.26,sell,0.0,0.0,-53.89163662772675,-2.0,3649.1291225785794,0.0008131197978189508,0.9945935023252057,
2025-09-09 18:45:00,3645.44,sell,-0.6666666666666666,0.0054358867840527125,-33.48268767680511,-2.0,3649.0822132827952,0.000598365200397355,1.0,
2025-09-09 19:00:00,3649.0,hold,0.0,-0.003661599912449409,-1.4524056090366206,-2.0,3649.1579127998425,0.0009765625,0.9963384000875506,
2025-09-09 19:15:00,3645.97,sell,0.0,0.0,-28.923418566280496,-2.0,3649.113888827899,-0.0008303644834202206,0.9963384000875506,
2025-09-09 19:30:00,3645.35,sell,-1.0,0.0036750564990044587,-35.57928403914673,-2.0,3649.111086115778,-0.00017005076838261246,1.0,
2025-09-09 19:45:00,3644.96,hold,-1.0,0.00038999999999989043,-39.029784315606754,-2.0,3649.050750723903,-0.0001069856118067758,1.00039,
2025-09-09 20:00:00,3644.09,hold,-0.33333333333333326,0.001153313924927346,-46.058415516341064,-2.0,3648.8873985017667,-0.0002386857468943404,1.0015437637173579,
2025-09-09 20:15:00,3643.38,hold,0.0,0.000610086219472894,-52.909349174460075,-2.0,3648.8554298180175,-0.0001948360221619705,1.002154791765801,
2025-09-09 20:30:00,3642.1,sell,-0.6666666666666666,-0.002150158621707643,-65.10409606411602,-2.0,3648.800708879207,-0.00035132212396182805,1.0,
2025-09-09 20:45:00,3642.77,hold,0.0,-0.0007705892311857809,-58.69205960192099,-2.0,3648.7644548153826,0.00018395980341012752,0.9992294107688142,
2025-09-09 21:00:00,3644.11,sell,-1.0,0.000771183496883765,-44.231087412551105,-2.0,3648.6137420136083,0.00036785193685018314,1.0,
2025-09-09 21:15:00,3643.82,hold,-1.0,0.00028999999999990145,-47.0633526382894,-2.0,3648.5382893553992,-7.958047369593935e-05,1.00029,
2025-09-09 21:30:00,3640.8,hold,-0.6666666666666666,0.00321056786361984,-80.68507738930366,-2.0,3648.8177568252527,-0.0008288005444835322,1.0035014989283002,
2025-09-09 21:45:00,3640.41,hold,-0.33333333333333326,0.0002915092064212921,-88.28177768916717,-2.0,3649.1061965112713,-0.00010711931443652123,1.0037940288538953,
2025-09-09 22:00:00,3635.66,hold,0.0,0.004631335491553923,-131.86379800999902,-2.0,3648.6191784770285,-0.0013047980859298702,1.0084429357659361,
2025-09-09 22:15:00,3635.49,sell,-1.0,-0.008372249402018639,-134.57855247358148,-2.0,3648.6209639433996,-4.6759047875766235e-05,1.0,
2025-09-09 22:30:00,3632.93,hold,0.0,0.0024620239768753382,-158.02971016242907,-2.0,3648.3473785234464,-0.0007041691766446201,1.0024620239768753,
2025-09-09 22:45:00,3629.29,sell,0.0,0.0,-189.5893568716195,-2.0,3647.804348645298,-0.0010019460875931863,1.0024620239768753,
2025-09-09 23:00:00,3630.6,sell,0.0,0.0,-176.33041836432997,-2.0,3647.741432630033,0.00036095214215459137,1.0024620239768753,
2025-09-09 23:15:00,3632.22,sell,-1.0,-0.002455977301871526,-158.2876682313647,-2.0,3647.5849839552184,0.00044620723847299537,1.0,
2025-09-09 23:30:00,3628.54,hold,-0.33333333333333326,0.003573819197826955,-192.27943593102825,-2.0,3647.1411126319676,-0.0010131544895407574,1.003573819197827,
2025-09-09 23:45:00,3626.23,hold,0.0,0.002203006547327524,-212.97977386979647,-1.0,3646.8313205466516,-0.000636619687257145,1.005784698892246,
2025-09-10 01:00:00,3630.05,sell,0.0,0.0,-167.1046513933185,-2.0,3646.2571459293354,0.0010534356618305818,1.005784698892246,
2025-09-10 01:15:00,3624.09,sell,0.0,0.0,-218.29125842585788,-2.0,3645.317296843106,-0.001641850663213984,1.005784698892246,
2025-09-10 01:30:00,3631.57,sell,0.0,0.0,-128.47048308583564,-2.0,3644.104608093719,0.0020639664026003146,1.005784698892246,
2025-09-10 01:45:00,3635.52,sell,0.0,0.0,-84.22840043213758,-2.0,3643.7617489822846,0.0010876838392210875,1.005784698892246,
2025-09-10 02:00:00,3639.07,sell,0.0,0.0,-46.51887215337146,-2.0,3643.6240580271988,0.0009764765425579469,1.005784698892246,
2025-09-10 02:15:00,3637.98,sell,-0.6666666666666666,-0.005751428609539588,-56.89142662040603,-2.0,3643.5545064374005,-0.0002995270769730052,1.0,
2025-09-10 02:30:00,3636.89,hold,0.0,0.0009917200758375877,-67.38666947162965,-2.0,3643.5035972886235,-0.00029961682032342285,1.0009917200758376,
2025-09-10 02:45:00,3633.54,sell,0.0,0.0,-98.83394415857524,-2.0,3643.255376710788,-0.000921116668362254,1.0009917200758376,
2025-09-10 03:00:00,3630.56,sell,0.0,0.0,-125.13534986430263,-2.0,3642.885581690934,-0.0008201368362533712,1.0009917200758376,
2025-09-10 03:15:00,3627.41,sell,0.0,0.0,-152.80660330277965,-2.0,3642.4943038450338,-0.0008676347450531363,1.0009917200758376,
2025-09-10 03:30:00,3626.16,sell,-0.33333333333333326,-0.0009907375415276753,-162.7193615264626,-2.0,3642.296228205133,-0.00034459848762613543,1.0,
2025-09-10 03:45:00,3623.93,hold,0.0,0.0021393246697392065,-182.04847284278068,-2.0,3642.031807848649,-0.0006149756215941826,1.0021393246697392,
2025-09-10 04:00:00,3626.65,sell,-0.6666666666666666,-0.002134757729863712,-152.03588133502961,-2.0,3641.7503557700766,0.0007505663740745572,1.0,
2025-09-10 04:15:00,3621.11,hold,0.0,0.005439359338521799,-197.7139252313924,-2.0,3640.851142292579,-0.0015275805495429395,1.0054393593385218,
2025-09-10 04:30:00,3627.72,sell,0.0,0.0,-120.00842780644095,-2.0,3639.7836071883867,0.0018254071265439986,1.0054393593385218,
2025-09-10 04:45:00,3630.75,sell,-0.6666666666666666,-0.005409932770187531,-84.904931912954,-2.0,3639.3126623834214,0.0008352353544376356,1.0,
2025-09-10 05:00:00,3633.98,hold,0.0,-0.0033241689401163343,-50.646886561494995,-2.0,3639.0794324203307,0.000889623356056024,0.9966758310598837,
2025-09-10 05:15:00,3633.2,sell,-1.0,0.003335255894167055,-57.93049229800188,-2.0,3639.00312913546,-0.0002146406969769643,1.0,
2025-09-10 05:30:00,3635.9,hold,-0.33333333333333326,-0.0028067039576197272,-25.854994589789644,-2.0,3638.489920663054,0.0007431465374876378,0.9971932960423803,
2025-09-10 05:45:00,3636.3,hold,0.0,-0.000499198406687329,-10.614088670438067,-2.0,3637.3633512452707,0.00011001402678845196,0.9966954987378367,
2025-09-10 06:00:00,3634.21,sell,-0.33333333333333326,0.003315457194647653,-25.65590778606659,-2.0,3636.7774380039673,-0.0005747600583010382,1.0,
2025-09-10 06:15:00,3634.53,hold,0.0,-0.00042649488623536236,-17.516417897518075,-2.0,3636.2805732882603,8.805214888529811e-05,0.9995735051137646,
2025-09-10 06:30:00,3635.97,buy,0.6666666666666666,0.00042667686173492037,13.318286935656127,2.0,3634.6387306744855,0.000396199783740947,1.0,
2025-09-10 06:45:00,3636.33,hold,0.0,-0.0004639191128050779,19.488404963906426,2.0,3634.3863044425198,9.901071791018623e-05,0.9995360808871949,
2025-09-10 07:00:00,3641.18,buy,0.0,0.0,71.75364871610728,2.0,3634.019846901917,0.0013337623373015361,0.9995360808871949,
2025-09-10 07:15:00,3641.17,buy,0.6666666666666666,0.0004641344336397957,73.02429868144235,2.0,3633.8944430737706,-2.7463624429069355e-06,1.0,
2025-09-10 07:30:00,3642.23,hold,0.0,-0.0011644081645638682,84.10134434950544,2.0,3633.853169697412,0.0002911152184599253,0.9988355918354361,
2025-09-10 07:45:00,3643.0,buy,1.0,0.0011657655915366938,94.40414246174714,2.0,3633.639262850063,0.0002114089445202083,1.0,
2025-09-10 08:00:00,3643.03,hold,0.6666666666666666,-6.272177425648007e-05,98.12729851864394,2.0,3633.392918012484,8.234971177634165e-06,0.9999372782257435,
2025-09-10 08:15:00,3644.19,hold,0.33333333333333326,-0.0012555206546176478,111.42947522217437,2.0,3633.271917158781,0.00031841626338513507,0.9986818363196089,
2025-09-10 08:30:00,3641.98,hold,0.0,0.002119043606437998,92.1170828371685,2.0,3632.9446038128335,-0.0006064447792238914,1.0007980866797277,
2025-09-10 08:45:00,3642.95,buy,0.33333333333333326,-0.0007974502453091947,104.85067092327986,2.0,3632.674948801531,0.00026633863997060914,1.0,
2025-09-10 09:00:00,3646.25,hold,0.0,-0.0034041529194803744,135.45513977775855,2.0,3633.0024873297352,0.0009058592624109352,0.9965958470805196,
2025-09-10 09:15:00,3643.89,buy,0.0,0.0,109.4959801173797,2.0,3633.1855634877447,-0.0006472403153925388,0.9965958470805196,
2025-09-10 09:30:00,3644.85,buy,0.33333333333333326,0.0034157807595252,119.04392272936329,2.0,3633.200480765627,0.0002634547146045385,1.0,
2025-09-10 09:45:00,3643.58,hold,0.0,0.0011695229989470146,105.77490175126269,2.0,3633.252032818105,-0.0003484368355350931,1.001169522998947,
2025-09-10 10:00:00,3647.02,buy,0.0,0.0,137.63218885195147,2.0,3633.5584708727683,0.0009441263811964529,1.001169522998947,
2025-09-10 10:15:00,3643.61,buy,0.0,0.0,100.36150056625306,2.0,3633.791734761104,-0.0009350099533317335,1.001169522998947,
2025-09-10 10:30:00,3644.96,buy,0.33333333333333326,-0.0011681568126882258,113.92121079891902,2.0,3633.8021009295107,0.0003705116628838212,1.0,
2025-09-10 10:45:00,3644.16,hold,0.0,0.0007033555385211887,105.03294352431398,2.0,3633.8466052094604,-0.00021948114656955564,1.0007033555385212,
2025-09-10 11:00:00,3644.77,buy,0.33333333333333326,-0.0007028611772194049,112.48134059331886,2.0,3633.7255696484826,0.00016739111345276392,1.0,
2025-09-10 11:15:00,3644.79,hold,0.0,-0.00012518547062589924,112.80022873434689,2.0,3633.705347122733,5.487314700181045e-06,0.9998748145293741,
2025-09-10 11:30:00,3645.71,buy,0.33333333333333326,0.00012520114399006133,121.86901655113466,2.0,3633.720648020716,0.0002524150911300538,1.0,
2025-09-10 11:45:00,3645.8,hold,0.0,-0.00018854837150250603,122.57066337902768,2.0,3633.7275250811463,2.468654939646875e-05,0.9998114516284975,
2025-09-10 12:00:00,3646.24,buy,1.0,0.00018858392869525176,126.50927982604728,2.0,3633.794902615672,0.00012068681770793788,1.0,
2025-09-10 12:15:00,3646.19,hold,1.0,-4.999999999977245e-05,124.45806416783803,2.0,3633.952287466505,-1.3712756154249384e-05,0.9999500000000002,
2025-09-10 12:30:00,3651.04,hold,0.0,0.004702335868388197,165.9761389708654,2.0,3634.7313505608618,0.0013301555870648407,1.0046521007515952,
2025-09-10 12:45:00,3655.15,buy,0.0,0.0,199.88744700297215,2.0,3635.498865197691,0.0011257066479688493,1.0046521007515952,
2025-09-10 13:00:00,3653.74,buy,0.0,0.0,181.29935730649453,2.0,3635.956527341163,-0.00038575708247279294,1.0046521007515952,
2025-09-10 13:15:00,3654.47,buy,0.6666666666666666,-0.00463055892494002,185.37116381436428,2.0,3636.2824936335173,0.0001997952782628598,1.0,
2025-09-10 13:30:00,3654.67,hold,0.0,-0.00030634553765340744,184.9833448520288,2.0,3636.540522304432,5.472749810508937e-05,0.9996936544623466,
2025-09-10 13:45:00,3655.14,buy,0.33333333333333326,0.00030643941400043673,181.54671719428438,2.0,3637.3609484384465,0.00012860258244917766,1.0,
2025-09-10 14:00:00,3654.53,hold,0.0,0.0005079076885423639,170.0776255255837,2.0,3637.932294602584,-0.0001668882724052967,1.0005079076885424,
2025-09-10 14:15:00,3654.79,buy,0.6666666666666666,-0.0005076498492808668,171.83171610955876,2.0,3638.0857233818415,7.114457946699737e-05,1.0,
