time,open,high,low,close,tick_volume,spread,real_volume,returns,rsi,atr,volatility_ratio,signal,momentum,position_size,stop_loss,take_profit,position,strategy_returns,cumulative,total_commission
2025-09-30 23:00:00,3859.11,3859.11,3850.84,3853.18,939,11,0,-0.0015055752930170918,62.24821312540651,4.711499999999956,0.5886431784107913,hold,BULLISH,1.0,,,0.0,0.005640909809885297,1.0175077829927974,
2025-09-30 23:15:00,3852.98,3855.48,3852.25,3855.34,649,11,0,0.0005605759398730203,64.41041347626424,4.437499999999955,0.5648405081336996,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-09-30 23:30:00,3855.39,3858.98,3854.84,3856.66,769,14,0,0.0003423822542238941,66.69650850492457,4.296999999999957,0.5615525352848894,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-09-30 23:45:00,3856.75,3860.09,3855.75,3858.23,739,15,0,0.0004070879984234832,68.06866952789773,4.2634999999999765,0.5774596380973012,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 01:00:00,3858.58,3861.25,3856.77,3859.74,835,14,0,0.0003913711727916436,69.12863070539476,4.150999999999977,0.5803970917225942,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 01:15:00,3859.72,3860.62,3854.67,3854.69,737,9,0,-0.0013083782845475511,63.62016293279113,4.289999999999964,0.6019362985828514,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 01:30:00,3854.7,3859.29,3854.7,3859.19,751,15,0,0.0011674090523492442,72.17327459618262,4.351499999999964,0.6463135693916325,hold,STRONG_BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 01:45:00,3859.24,3861.06,3858.83,3860.07,671,14,0,0.00022802712486291732,68.9937278429242,4.317499999999972,0.6526043713534261,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 02:00:00,3860.31,3862.21,3860.26,3861.82,778,15,0,0.0004533596540994278,71.3532049591141,4.242499999999973,0.649872859287399,hold,STRONG_BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 02:15:00,3861.8,3862.26,3860.49,3861.63,592,15,0,-4.9199600188565284e-05,68.96067415730366,4.159500000000003,0.6507760185243165,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 02:30:00,3861.61,3861.92,3860.15,3861.61,609,15,0,-5.179160095569735e-06,67.01430274135913,4.0190000000000055,0.641951250678853,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 02:45:00,3861.6,3863.01,3861.13,3862.76,716,15,0,0.00029780324786821133,65.08987701040726,3.9345000000000026,0.6388627285422047,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 03:00:00,3862.87,3865.21,3862.4,3865.15,960,11,0,0.0006187285774936768,65.59975139838434,3.82650000000001,0.6300217334035875,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 03:15:00,3865.13,3865.33,3861.33,3861.33,857,5,0,-0.0009883186939705357,53.642590286426135,3.7370000000000116,0.6175430478897498,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 03:30:00,3861.13,3864.87,3858.62,3863.62,991,10,0,0.0005930599042298645,68.25174825174841,3.915000000000009,0.6481144257193043,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 03:45:00,3863.64,3864.13,3860.62,3860.94,901,14,0,-0.0006936499966352372,59.61538461538465,3.901500000000033,0.6500116623904649,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 04:00:00,3860.38,3863.11,3858.97,3862.33,975,12,0,0.0003600159546639503,59.712230215827596,3.930500000000052,0.6662767832926606,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 04:15:00,3862.4,3865.19,3861.51,3864.94,1049,10,0,0.0006757578974350142,61.098246774727315,3.885000000000036,0.6611190524811197,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 04:30:00,3865.01,3866.23,3863.83,3865.99,908,14,0,0.00027167304020236926,60.49714477662093,3.8940000000000508,0.6698548131837998,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 04:45:00,3866.0,3868.95,3865.62,3868.88,975,12,0,0.0007475446134108665,75.69721115537847,3.746000000000026,0.6481193120869304,hold,STRONG_BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 05:00:00,3869.0,3875.58,3867.33,3867.59,1225,6,0,-0.000333429829821541,67.21311475409848,3.745000000000027,0.6471848754017973,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 05:15:00,3867.85,3870.62,3864.75,3866.23,1102,14,0,-0.0003516401686839421,62.379421221864604,3.877000000000021,0.6824022248037521,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 05:30:00,3866.17,3867.37,3864.42,3865.82,989,14,0,-0.00010604645869483065,58.49617672047581,3.817500000000018,0.6801902929228195,hold,BULLISH,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 05:45:00,3865.81,3866.94,3857.92,3863.34,1007,12,0,-0.0006415197810555329,53.3101045296168,4.05150000000001,0.7187843735585324,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 06:00:00,3863.24,3866.34,3859.15,3862.07,1088,5,0,-0.00032873109796183186,50.849335302806566,4.187000000000012,0.7577183394259702,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 06:15:00,3862.1,3864.0,3861.41,3863.55,850,9,0,0.0003832141830675262,51.44107989784744,4.0190000000000285,0.7405018977779495,hold,NEUTRAL,1.0,,,0.0,0.0,1.0175077829927974,
2025-10-01 06:30:00,3863.6,3864.26,3855.55,3863.93,1119,5,0,9.835513970313237e-05,47.59842519684985,4.224500000000035,0.833728044207628,sell,BEARISH,1.0,3870.26675,3851.2564999999995,-1.0,-0.017206534716915578,1.0,
2025-10-01 06:45:00,3863.89,3864.8,3860.71,3861.97,910,5,0,-0.0005072555662239964,51.35938827527588,4.317500000000041,0.8725042437959856,hold,NEUTRAL,1.0,,,-1.0,0.0019599999999999618,1.00196,
2025-10-01 07:00:00,3861.99,3864.59,3858.42,3860.84,911,6,0,-0.0002925967835067933,43.78909740840071,4.519000000000051,0.9180108072969685,sell,BEARISH,1.0,3867.6185,3847.283,-1.0,0.0011277895325159104,1.0030899999999996,
2025-10-01 07:15:00,3860.76,3862.64,3860.08,3860.99,849,14,0,3.8851648863857946e-05,50.12594458438219,4.558500000000026,0.9501229730293129,hold,NEUTRAL,1.0,,,-1.0,-0.00014953792780270092,1.0029400000000002,
2025-10-01 07:30:00,3861.0,3861.42,3857.46,3858.85,898,11,0,-0.0005542619898004641,41.55339805825197,4.6680000000000295,1.05021598272139,sell,BEARISH,1.0,3865.852,3844.846,-1.0,0.0021337268430812184,1.00508,
2025-10-01 07:45:00,3858.83,3865.04,3858.83,3864.87,894,12,0,0.001560050274045377,49.854227405247464,4.884500000000026,1.1114271411668406,hold,NEUTRAL,1.0,,,-1.0,-0.005989572969315904,0.99906,
2025-10-01 08:00:00,3864.93,3869.9,3863.34,3864.28,1112,10,0,-0.00015265713982615114,46.36942675159307,5.072000000000026,1.1561431502165553,hold,NEUTRAL,1.0,,,-1.0,0.0005905551218141625,0.9996499999999996,
2025-10-01 08:15:00,3864.26,3868.48,3864.26,3865.81,898,10,0,0.0003959340420465196,43.08246958089138,5.083000000000015,1.1628385797950258,hold,NEUTRAL,1.0,,,-1.0,-0.0015305356874903975,0.9981199999999999,
2025-10-01 08:30:00,3865.79,3866.56,3862.7,3862.78,835,13,0,-0.000783794340642685,39.9498537400745,4.963500000000022,1.1506096712875007,hold,NEUTRAL,1.0,,,-1.0,0.0030357071294029314,1.0011499999999995,
2025-10-01 08:45:00,3862.8,3864.23,3862.1,3863.45,876,5,0,0.0001734502094346002,44.018932874353496,4.894500000000017,1.140111809923134,hold,NEUTRAL,1.0,,,-1.0,-0.0006692303850568404,1.00048,
