time,open,high,low,close,tick_volume,spread,real_volume
2025-01-29 03:00:00,2763.96,2766.2,2763.54,2763.79,2887,12,0
2025-01-29 04:00:00,2763.75,2765.68,2763.35,2764.19,2607,9,0
2025-01-29 05:00:00,2764.21,2764.51,2762.3,2762.8,2854,7,0
2025-01-29 06:00:00,2762.67,2764.31,2761.47,2762.47,2864,7,0
2025-01-29 07:00:00,2762.45,2763.09,2760.03,2760.74,2365,7,0
2025-01-29 08:00:00,2760.92,2762.08,2759.13,2759.17,3003,12,0
2025-01-29 09:00:00,2759.08,2760.57,2757.37,2759.21,3446,5,0
2025-01-29 10:00:00,2759.3,2766.01,2759.3,2763.94,3801,6,0
2025-01-29 11:00:00,2763.83,2764.24,2760.27,2762.84,3950,7,0
2025-01-29 12:00:00,2762.77,2763.37,2757.04,2758.18,4277,7,0
2025-01-29 13:00:00,2758.26,2759.77,2757.46,2758.99,3442,10,0
2025-01-29 14:00:00,2758.9,2759.0,2755.59,2756.59,4233,12,0
2025-01-29 15:00:00,2756.6,2759.54,2752.23,2758.74,5231,5,0
2025-01-29 16:00:00,2758.86,2761.07,2756.12,2759.37,5339,8,0
2025-01-29 17:00:00,2759.55,2759.75,2748.52,2754.2,5488,5,0
2025-01-29 18:00:00,2754.45,2756.25,2748.49,2751.54,4900,5,0
2025-01-29 19:00:00,2751.65,2754.37,2750.96,2752.94,3698,5,0
2025-01-29 20:00:00,2752.84,2753.89,2748.79,2751.14,4082,5,0
2025-01-29 21:00:00,2751.36,2757.98,2744.76,2755.24,5612,5,0
2025-01-29 22:00:00,2755.1,2759.04,2752.75,2755.01,4552,5,0
2025-01-29 23:00:00,2754.97,2759.77,2754.02,2759.68,1816,5,0
2025-01-30 01:00:00,2759.61,2760.7,2758.23,2760.29,1534,10,0
2025-01-30 02:00:00,2760.31,2762.55,2758.98,2762.11,2037,5,0
2025-01-30 03:00:00,2762.05,2762.05,2759.02,2760.13,3049,5,0
2025-01-30 04:00:00,2760.06,2761.91,2759.18,2760.33,3183,5,0
2025-01-30 05:00:00,2760.32,2762.41,2759.28,2761.76,2593,5,0
2025-01-30 06:00:00,2761.66,2763.45,2759.87,2760.49,2477,5,0
2025-01-30 07:00:00,2760.52,2761.17,2758.7,2760.58,2285,5,0
2025-01-30 08:00:00,2760.58,2766.38,2760.25,2765.61,2812,5,0
2025-01-30 09:00:00,2765.59,2769.58,2765.0,2769.14,3649,5,0
2025-01-30 10:00:00,2769.28,2776.71,2768.58,2776.21,4081,5,0
2025-01-30 11:00:00,2776.5,2776.62,2771.56,2774.36,4113,5,0
